Datetime,MDLZ
2017-12-07 16:30:00,43.099998474121094
2017-12-07 17:30:00,43.040000915527344
2017-12-07 18:30:00,43.0
2017-12-07 19:30:00,42.929901123046875
2017-12-07 20:30:00,42.68000030517578
2017-12-08 14:30:00,42.68000030517578
2017-12-08 15:30:00,42.70000076293945
2017-12-08 16:30:00,42.689998626708984
2017-12-08 17:30:00,42.68000030517578
2017-12-08 18:30:00,42.63999938964844
2017-12-08 19:30:00,42.65999984741211
2017-12-08 20:30:00,42.650001525878906
2017-12-11 14:30:00,42.47999954223633
2017-12-11 15:30:00,42.654998779296875
2017-12-11 16:30:00,42.630001068115234
2017-12-11 17:30:00,42.529998779296875
2017-12-11 18:30:00,42.6349983215332
2017-12-11 19:30:00,42.75
2017-12-11 20:30:00,42.869998931884766
2017-12-12 14:30:00,42.75
2017-12-12 15:30:00,42.79999923706055
2017-12-12 16:30:00,42.84000015258789
2017-12-12 17:30:00,42.904998779296875
2017-12-12 18:30:00,42.904998779296875
2017-12-12 19:30:00,42.95000076293945
2017-12-12 20:30:00,42.880001068115234
2017-12-13 14:30:00,42.97999954223633
2017-12-13 15:30:00,42.744998931884766
2017-12-13 16:30:00,42.76499938964844
2017-12-13 17:30:00,42.7400016784668
2017-12-13 18:30:00,42.86000061035156
2017-12-13 19:30:00,42.935001373291016
2017-12-13 20:30:00,42.939998626708984
2017-12-14 14:30:00,42.88999938964844
2017-12-14 15:30:00,42.83000183105469
2017-12-14 16:30:00,42.790000915527344
2017-12-14 17:30:00,42.869998931884766
2017-12-14 18:30:00,42.83000183105469
2017-12-14 19:30:00,42.904998779296875
2017-12-14 20:30:00,42.790000915527344
2017-12-15 14:30:00,43.130001068115234
2017-12-15 15:30:00,43.33000183105469
2017-12-15 16:30:00,43.470001220703125
2017-12-15 17:30:00,43.43000030517578
2017-12-15 18:30:00,43.400001525878906
2017-12-15 19:30:00,43.369998931884766
2017-12-15 20:30:00,43.369998931884766
2017-12-18 14:30:00,43.84000015258789
2017-12-18 15:30:00,43.470001220703125
2017-12-18 16:30:00,43.290000915527344
2017-12-18 17:30:00,43.224998474121094
2017-12-18 18:30:00,43.185001373291016
2017-12-18 19:30:00,43.130001068115234
2017-12-18 20:30:00,43.099998474121094
2017-12-19 14:30:00,43.34280014038086
2017-12-19 15:30:00,43.369998931884766
2017-12-19 16:30:00,43.255001068115234
2017-12-19 17:30:00,43.38309860229492
2017-12-19 18:30:00,43.6431999206543
2017-12-19 19:30:00,43.290000915527344
2017-12-19 20:30:00,43.2400016784668
2017-12-20 14:30:00,43.03499984741211
2017-12-20 15:30:00,42.959999084472656
2017-12-20 16:30:00,42.91999816894531
2017-12-20 17:30:00,43.06999969482422
2017-12-20 18:30:00,43.005001068115234
2017-12-20 19:30:00,43.03499984741211
2017-12-20 20:30:00,42.95000076293945
2017-12-21 14:30:00,43.02000045776367
2017-12-21 15:30:00,43.08000183105469
2017-12-21 16:30:00,43.11000061035156
2017-12-21 17:30:00,43.1697998046875
2017-12-21 18:30:00,43.099998474121094
2017-12-21 19:30:00,43.11000061035156
2017-12-21 20:30:00,43.099998474121094
2017-12-22 14:30:00,43.22999954223633
2017-12-22 15:30:00,43.22529983520508
2017-12-22 16:30:00,43.22999954223633
2017-12-22 17:30:00,43.275001525878906
2017-12-22 18:30:00,43.29999923706055
2017-12-22 19:30:00,43.29999923706055
2017-12-22 20:30:00,43.36000061035156
2017-12-26 14:30:00,43.279998779296875
2017-12-26 15:30:00,43.38999938964844
2017-12-26 16:30:00,43.40999984741211
2017-12-26 17:30:00,43.48500061035156
2017-12-26 18:30:00,43.43000030517578
2017-12-26 19:30:00,43.3838005065918
2017-12-26 20:30:00,43.41999816894531
2017-12-27 14:30:00,43.5
2017-12-27 15:30:00,43.380001068115234
2017-12-27 16:30:00,43.349998474121094
2017-12-27 17:30:00,43.29999923706055
2017-12-27 18:30:00,43.2599983215332
2017-12-27 19:30:00,43.20500183105469
2017-12-27 20:30:00,43.25
2017-12-28 14:30:00,42.970001220703125
2017-12-28 15:30:00,43.025001525878906
2017-12-28 16:30:00,43.025001525878906
2017-12-28 17:30:00,42.96989822387695
2017-12-28 18:30:00,42.90999984741211
2017-12-28 19:30:00,43.0
2017-12-28 20:30:00,43.04999923706055
2017-12-29 14:30:00,43.119998931884766
2017-12-29 15:30:00,42.9900016784668
2017-12-29 16:30:00,43.0099983215332
2017-12-29 17:30:00,42.91999816894531
2017-12-29 18:30:00,42.869998931884766
2017-12-29 19:30:00,42.95500183105469
2017-12-29 20:30:00,42.79999923706055
2018-01-02 14:30:00,42.724998474121094
2018-01-02 15:30:00,42.630001068115234
2018-01-02 16:30:00,42.63999938964844
2018-01-02 17:30:00,42.51620101928711
2018-01-02 18:30:00,42.45500183105469
2018-01-02 19:30:00,42.47999954223633
2018-01-02 20:30:00,42.43000030517578
2018-01-03 14:30:00,42.40510177612305
2018-01-03 15:30:00,42.53499984741211
2018-01-03 16:30:00,42.51499938964844
2018-01-03 17:30:00,42.709999084472656
2018-01-03 18:30:00,42.58100128173828
2018-01-03 19:30:00,42.654998779296875
2018-01-03 20:30:00,42.54999923706055
2018-01-04 14:30:00,43.0099983215332
2018-01-04 15:30:00,42.81999969482422
2018-01-04 16:30:00,42.86000061035156
2018-01-04 17:30:00,42.84000015258789
2018-01-04 18:30:00,42.72999954223633
2018-01-04 19:30:00,42.665000915527344
2018-01-04 20:30:00,42.66999816894531
2018-01-05 14:30:00,43.07500076293945
2018-01-05 15:30:00,43.165000915527344
2018-01-05 16:30:00,43.334999084472656
2018-01-05 17:30:00,43.19499969482422
2018-01-05 18:30:00,43.220001220703125
2018-01-05 19:30:00,43.244998931884766
2018-01-05 20:30:00,43.2400016784668
2018-01-08 14:30:00,43.310001373291016
2018-01-08 15:30:00,43.20500183105469
2018-01-08 16:30:00,43.040000915527344
2018-01-08 17:30:00,43.099998474121094
2018-01-08 18:30:00,43.0099983215332
2018-01-08 19:30:00,43.01490020751953
2018-01-08 20:30:00,42.9900016784668
2018-01-09 14:30:00,43.08000183105469
2018-01-09 15:30:00,43.04499816894531
2018-01-09 16:30:00,42.9900016784668
2018-01-09 17:30:00,43.060001373291016
2018-01-09 18:30:00,43.04280090332031
2018-01-09 19:30:00,43.07500076293945
2018-01-09 20:30:00,43.0
2018-01-10 14:30:00,42.650001525878906
2018-01-10 15:30:00,42.70000076293945
2018-01-10 16:30:00,42.77000045776367
2018-01-10 17:30:00,42.64500045776367
2018-01-10 18:30:00,42.505001068115234
2018-01-10 19:30:00,42.59000015258789
2018-01-10 20:30:00,42.630001068115234
2018-01-11 14:30:00,42.34000015258789
2018-01-11 15:30:00,42.369998931884766
2018-01-11 16:30:00,42.54499816894531
2018-01-11 17:30:00,42.630001068115234
2018-01-11 18:30:00,42.45000076293945
2018-01-11 19:30:00,42.39500045776367
2018-01-11 20:30:00,42.5099983215332
2018-01-12 14:30:00,42.5099983215332
2018-01-12 15:30:00,42.5099983215332
2018-01-12 16:30:00,42.46500015258789
2018-01-12 17:30:00,42.40999984741211
2018-01-12 18:30:00,42.52320098876953
2018-01-12 19:30:00,42.52000045776367
2018-01-12 20:30:00,42.45000076293945
2018-01-16 14:30:00,42.81999969482422
2018-01-16 15:30:00,42.849998474121094
2018-01-16 16:30:00,42.779998779296875
2018-01-16 17:30:00,42.91999816894531
2018-01-16 18:30:00,43.13999938964844
2018-01-16 19:30:00,43.150001525878906
2018-01-16 20:30:00,42.97999954223633
2018-01-17 14:30:00,43.58000183105469
2018-01-17 15:30:00,43.529998779296875
2018-01-17 16:30:00,43.8650016784668
2018-01-17 17:30:00,43.95500183105469
2018-01-17 18:30:00,44.095001220703125
2018-01-17 19:30:00,43.91999816894531
2018-01-17 20:30:00,43.86000061035156
2018-01-18 14:30:00,43.4900016784668
2018-01-18 15:30:00,43.29999923706055
2018-01-18 16:30:00,43.47999954223633
2018-01-18 17:30:00,43.56999969482422
2018-01-18 18:30:00,43.755001068115234
2018-01-18 19:30:00,43.61000061035156
2018-01-18 20:30:00,43.67499923706055
2018-01-19 14:30:00,44.02299880981445
2018-01-19 15:30:00,44.09000015258789
2018-01-19 16:30:00,43.97999954223633
2018-01-19 17:30:00,44.0099983215332
2018-01-19 18:30:00,44.02000045776367
2018-01-19 19:30:00,44.08000183105469
2018-01-19 20:30:00,44.1349983215332
2018-01-22 14:30:00,44.29999923706055
2018-01-22 15:30:00,44.224998474121094
2018-01-22 16:30:00,44.244998931884766
2018-01-22 17:30:00,44.189998626708984
2018-01-22 18:30:00,44.22999954223633
2018-01-22 19:30:00,44.13100051879883
2018-01-22 20:30:00,44.279998779296875
2018-01-23 14:30:00,44.47999954223633
2018-01-23 15:30:00,44.275001525878906
2018-01-23 16:30:00,44.474998474121094
2018-01-23 17:30:00,44.44670104980469
2018-01-23 18:30:00,44.5099983215332
2018-01-23 19:30:00,44.5
2018-01-23 20:30:00,44.4900016784668
2018-01-24 14:30:00,44.55500030517578
2018-01-24 15:30:00,44.50149917602539
2018-01-24 16:30:00,44.56999969482422
2018-01-24 17:30:00,44.619998931884766
2018-01-24 18:30:00,44.720001220703125
2018-01-24 19:30:00,44.724998474121094
2018-01-24 20:30:00,44.599998474121094
2018-01-25 14:30:00,44.959999084472656
2018-01-25 15:30:00,44.91999816894531
2018-01-25 16:30:00,44.83000183105469
2018-01-25 17:30:00,44.54499816894531
2018-01-25 18:30:00,44.345001220703125
2018-01-25 19:30:00,44.345001220703125
2018-01-25 20:30:00,44.470001220703125
2018-01-26 14:30:00,44.29499816894531
2018-01-26 15:30:00,44.20500183105469
2018-01-26 16:30:00,44.290000915527344
2018-01-26 17:30:00,44.28010177612305
2018-01-26 18:30:00,44.263999938964844
2018-01-26 19:30:00,44.27000045776367
2018-01-26 20:30:00,44.41999816894531
2018-01-29 14:30:00,44.439998626708984
2018-01-29 15:30:00,44.40999984741211
2018-01-29 16:30:00,44.439998626708984
2018-01-29 17:30:00,44.60449981689453
2018-01-29 18:30:00,44.54499816894531
2018-01-29 19:30:00,44.54999923706055
2018-01-29 20:30:00,44.52000045776367
2018-01-30 14:30:00,44.4900016784668
2018-01-30 15:30:00,44.31999969482422
2018-01-30 16:30:00,44.380001068115234
2018-01-30 17:30:00,44.349998474121094
2018-01-30 18:30:00,44.470001220703125
2018-01-30 19:30:00,44.37009811401367
2018-01-30 20:30:00,44.34000015258789
2018-01-31 14:30:00,44.65999984741211
2018-01-31 15:30:00,44.584999084472656
2018-01-31 16:30:00,44.63999938964844
2018-01-31 17:30:00,44.58000183105469
2018-01-31 18:30:00,44.40999984741211
2018-01-31 19:30:00,44.54330062866211
2018-01-31 20:30:00,44.529998779296875
2018-02-01 14:30:00,45.90999984741211
2018-02-01 15:30:00,46.04999923706055
2018-02-01 16:30:00,46.18000030517578
2018-02-01 17:30:00,46.4900016784668
2018-02-01 18:30:00,46.25830078125
2018-02-01 19:30:00,45.95000076293945
2018-02-01 20:30:00,45.869998931884766
2018-02-02 14:30:00,45.84000015258789
2018-02-02 15:30:00,46.06949996948242
2018-02-02 16:30:00,45.91999816894531
2018-02-02 17:30:00,45.849998474121094
2018-02-02 18:30:00,45.540000915527344
2018-02-02 19:30:00,45.60499954223633
2018-02-02 20:30:00,45.4900016784668
2018-02-05 14:30:00,45.46580123901367
2018-02-05 15:30:00,45.5
2018-02-05 16:30:00,45.130001068115234
2018-02-05 17:30:00,44.79999923706055
2018-02-05 18:30:00,44.66999816894531
2018-02-05 19:30:00,44.72999954223633
2018-02-05 20:30:00,43.95000076293945
2018-02-06 14:30:00,44.20500183105469
2018-02-06 15:30:00,43.790000915527344
2018-02-06 16:30:00,44.0099983215332
2018-02-06 17:30:00,43.83000183105469
2018-02-06 18:30:00,43.5
2018-02-06 19:30:00,44.224998474121094
2018-02-06 20:30:00,44.529998779296875
2018-02-07 14:30:00,44.61000061035156
2018-02-07 15:30:00,44.55500030517578
2018-02-07 16:30:00,44.349998474121094
2018-02-07 17:30:00,44.0
2018-02-07 18:30:00,44.244998931884766
2018-02-07 19:30:00,44.369998931884766
2018-02-07 20:30:00,44.060001373291016
2018-02-08 14:30:00,44.20000076293945
2018-02-08 15:30:00,43.79999923706055
2018-02-08 16:30:00,43.4900016784668
2018-02-08 17:30:00,43.33000183105469
2018-02-08 18:30:00,43.34000015258789
2018-02-08 19:30:00,43.099998474121094
2018-02-08 20:30:00,42.68000030517578
2018-02-09 14:30:00,42.8650016784668
2018-02-09 15:30:00,42.59000015258789
2018-02-09 16:30:00,42.25
2018-02-09 17:30:00,42.0
2018-02-09 18:30:00,42.45000076293945
2018-02-09 19:30:00,42.31999969482422
2018-02-09 20:30:00,42.0
2018-02-12 14:30:00,42.38999938964844
2018-02-12 15:30:00,42.68000030517578
2018-02-12 16:30:00,42.73500061035156
2018-02-12 17:30:00,42.619998931884766
2018-02-12 18:30:00,42.7400016784668
2018-02-12 19:30:00,42.70500183105469
2018-02-12 20:30:00,42.5099983215332
2018-02-13 14:30:00,42.10499954223633
2018-02-13 15:30:00,42.18000030517578
2018-02-13 16:30:00,42.36000061035156
2018-02-13 17:30:00,42.64500045776367
2018-02-13 18:30:00,42.68000030517578
2018-02-13 19:30:00,42.82500076293945
2018-02-13 20:30:00,42.790000915527344
2018-02-14 14:30:00,42.45000076293945
2018-02-14 15:30:00,42.810001373291016
2018-02-14 16:30:00,42.85499954223633
2018-02-14 17:30:00,43.064998626708984
2018-02-14 18:30:00,43.060001373291016
2018-02-14 19:30:00,43.06999969482422
2018-02-14 20:30:00,42.970001220703125
2018-02-15 14:30:00,43.16999816894531
2018-02-15 15:30:00,43.29999923706055
2018-02-15 16:30:00,43.4900016784668
2018-02-15 17:30:00,43.59000015258789
2018-02-15 18:30:00,43.849998474121094
2018-02-15 19:30:00,43.95000076293945
2018-02-15 20:30:00,44.09000015258789
2018-02-16 14:30:00,43.90999984741211
2018-02-16 15:30:00,44.064998626708984
2018-02-16 16:30:00,44.10499954223633
2018-02-16 17:30:00,43.904998779296875
2018-02-16 18:30:00,43.869998931884766
2018-02-16 19:30:00,44.099998474121094
2018-02-16 20:30:00,44.13999938964844
2018-02-20 14:30:00,43.95000076293945
2018-02-20 15:30:00,43.9900016784668
2018-02-20 16:30:00,44.04999923706055
2018-02-20 17:30:00,43.849998474121094
2018-02-20 18:30:00,43.849998474121094
2018-02-20 19:30:00,43.68000030517578
2018-02-20 20:30:00,43.7599983215332
2018-02-21 14:30:00,43.94499969482422
2018-02-21 15:30:00,43.90999984741211
2018-02-21 16:30:00,43.744998931884766
2018-02-21 17:30:00,43.75
2018-02-21 18:30:00,43.83000183105469
2018-02-21 19:30:00,43.75
2018-02-21 20:30:00,43.61000061035156
2018-02-22 14:30:00,43.869998931884766
2018-02-22 15:30:00,43.81999969482422
2018-02-22 16:30:00,43.79999923706055
2018-02-22 17:30:00,43.630001068115234
2018-02-22 18:30:00,43.619998931884766
2018-02-22 19:30:00,43.529998779296875
2018-02-22 20:30:00,43.52000045776367
2018-02-23 14:30:00,43.369998931884766
2018-02-23 15:30:00,43.69499969482422
2018-02-23 16:30:00,43.7599983215332
2018-02-23 17:30:00,43.619998931884766
2018-02-23 18:30:00,43.60499954223633
2018-02-23 19:30:00,43.709999084472656
2018-02-23 20:30:00,43.75
2018-02-26 14:30:00,44.75
2018-02-26 15:30:00,45.154998779296875
2018-02-26 16:30:00,44.97999954223633
2018-02-26 17:30:00,44.80500030517578
2018-02-26 18:30:00,44.650001525878906
2018-02-26 19:30:00,44.790000915527344
2018-02-26 20:30:00,44.75
2018-02-27 14:30:00,44.279998779296875
2018-02-27 15:30:00,44.087501525878906
2018-02-27 16:30:00,44.040000915527344
2018-02-27 17:30:00,44.2400016784668
2018-02-27 18:30:00,44.13999938964844
2018-02-27 19:30:00,44.125
2018-02-27 20:30:00,44.02000045776367
2018-02-28 14:30:00,44.36470031738281
2018-02-28 15:30:00,44.244998931884766
2018-02-28 16:30:00,44.04999923706055
2018-02-28 17:30:00,44.20500183105469
2018-02-28 18:30:00,44.33000183105469
2018-02-28 19:30:00,44.119998931884766
2018-02-28 20:30:00,43.90999984741211
2018-03-01 14:30:00,43.959999084472656
2018-03-01 15:30:00,43.709999084472656
2018-03-01 16:30:00,43.63999938964844
2018-03-01 17:30:00,43.40999984741211
2018-03-01 18:30:00,43.34000015258789
2018-03-01 19:30:00,43.52000045776367
2018-03-01 20:30:00,43.619998931884766
2018-03-02 14:30:00,44.20000076293945
2018-03-02 15:30:00,44.279998779296875
2018-03-02 16:30:00,44.349998474121094
2018-03-02 17:30:00,44.189998626708984
2018-03-02 18:30:00,44.16999816894531
2018-03-02 19:30:00,44.29999923706055
2018-03-02 20:30:00,44.43000030517578
2018-03-05 14:30:00,44.20000076293945
2018-03-05 15:30:00,44.44499969482422
2018-03-05 16:30:00,44.63999938964844
2018-03-05 17:30:00,44.859901428222656
2018-03-05 18:30:00,44.779998779296875
2018-03-05 19:30:00,44.900001525878906
2018-03-05 20:30:00,45.08000183105469
2018-03-06 14:30:00,44.970001220703125
2018-03-06 15:30:00,44.93000030517578
2018-03-06 16:30:00,44.880001068115234
2018-03-06 17:30:00,45.52000045776367
2018-03-06 18:30:00,45.45000076293945
2018-03-06 19:30:00,45.55500030517578
2018-03-06 20:30:00,45.560001373291016
2018-03-07 14:30:00,43.83000183105469
2018-03-07 15:30:00,43.79499816894531
2018-03-07 16:30:00,43.599998474121094
2018-03-07 17:30:00,43.685001373291016
2018-03-07 18:30:00,43.59000015258789
2018-03-07 19:30:00,43.630001068115234
2018-03-07 20:30:00,43.58000183105469
2018-03-08 14:30:00,43.72999954223633
2018-03-08 15:30:00,43.96500015258789
2018-03-08 16:30:00,44.040000915527344
2018-03-08 17:30:00,43.82500076293945
2018-03-08 18:30:00,43.91999816894531
2018-03-08 19:30:00,43.95000076293945
2018-03-08 20:30:00,43.9900016784668
2018-03-09 14:30:00,44.279998779296875
2018-03-09 15:30:00,44.29499816894531
2018-03-09 16:30:00,44.40999984741211
2018-03-09 17:30:00,44.31999969482422
2018-03-09 18:30:00,44.30500030517578
2018-03-09 19:30:00,44.189998626708984
2018-03-09 20:30:00,44.2599983215332
2018-03-12 13:30:00,44.439998626708984
2018-03-12 14:30:00,44.45000076293945
2018-03-12 15:30:00,44.47999954223633
2018-03-12 16:30:00,44.494998931884766
2018-03-12 17:30:00,44.459999084472656
2018-03-12 18:30:00,44.44499969482422
2018-03-12 19:30:00,44.3849983215332
2018-03-13 13:30:00,44.45000076293945
2018-03-13 14:30:00,44.36000061035156
2018-03-13 15:30:00,44.310001373291016
2018-03-13 16:30:00,44.290000915527344
2018-03-13 17:30:00,44.22999954223633
2018-03-13 18:30:00,44.040000915527344
2018-03-13 19:30:00,44.02000045776367
2018-03-14 13:30:00,44.189998626708984
2018-03-14 14:30:00,44.119998931884766
2018-03-14 15:30:00,43.939998626708984
2018-03-14 16:30:00,43.650001525878906
2018-03-14 17:30:00,43.88999938964844
2018-03-14 18:30:00,43.810001373291016
2018-03-14 19:30:00,43.880001068115234
2018-03-15 13:30:00,43.654998779296875
2018-03-15 14:30:00,43.75
2018-03-15 15:30:00,43.459999084472656
2018-03-15 16:30:00,43.540000915527344
2018-03-15 17:30:00,43.31999969482422
2018-03-15 18:30:00,43.33000183105469
2018-03-15 19:30:00,43.38999938964844
2018-03-16 13:30:00,43.400001525878906
2018-03-16 14:30:00,43.45000076293945
2018-03-16 15:30:00,43.400001525878906
2018-03-16 16:30:00,43.220001220703125
2018-03-16 17:30:00,43.189998626708984
2018-03-16 18:30:00,43.209999084472656
2018-03-16 19:30:00,43.16999816894531
2018-03-19 13:30:00,42.81999969482422
2018-03-19 14:30:00,42.77619934082031
2018-03-19 15:30:00,42.694801330566406
2018-03-19 16:30:00,42.310001373291016
2018-03-19 17:30:00,42.43000030517578
2018-03-19 18:30:00,42.400001525878906
2018-03-19 19:30:00,42.36000061035156
2018-03-20 13:30:00,42.33000183105469
2018-03-20 14:30:00,42.435001373291016
2018-03-20 15:30:00,42.375
2018-03-20 16:30:00,42.40999984741211
2018-03-20 17:30:00,42.45000076293945
2018-03-20 18:30:00,42.47999954223633
2018-03-20 19:30:00,42.349998474121094
2018-03-21 13:30:00,41.150001525878906
2018-03-21 14:30:00,41.637001037597656
2018-03-21 15:30:00,41.70500183105469
2018-03-21 16:30:00,41.915000915527344
2018-03-21 17:30:00,41.9900016784668
2018-03-21 18:30:00,41.95000076293945
2018-03-21 19:30:00,42.0099983215332
2018-03-22 13:30:00,41.779998779296875
2018-03-22 14:30:00,41.7599983215332
2018-03-22 15:30:00,41.81999969482422
2018-03-22 16:30:00,41.79999923706055
2018-03-22 17:30:00,41.59000015258789
2018-03-22 18:30:00,41.400001525878906
2018-03-22 19:30:00,41.060001373291016
2018-03-23 13:30:00,41.27000045776367
2018-03-23 14:30:00,41.4900016784668
2018-03-23 15:30:00,41.290000915527344
2018-03-23 16:30:00,41.369998931884766
2018-03-23 17:30:00,41.41999816894531
2018-03-23 18:30:00,40.90999984741211
2018-03-23 19:30:00,40.5099983215332
2018-03-26 13:30:00,41.06999969482422
2018-03-26 14:30:00,40.720001220703125
2018-03-26 15:30:00,40.869998931884766
2018-03-26 16:30:00,40.970001220703125
2018-03-26 17:30:00,41.130001068115234
2018-03-26 18:30:00,41.279998779296875
2018-03-26 19:30:00,41.34000015258789
2018-03-27 13:30:00,41.05500030517578
2018-03-27 14:30:00,41.29999923706055
