Datetime,STX
2017-12-08 16:30:00,40.310001373291016
2017-12-08 17:30:00,40.4900016784668
2017-12-08 18:30:00,40.43000030517578
2017-12-08 19:30:00,40.41999816894531
2017-12-08 20:30:00,40.474998474121094
2017-12-11 14:30:00,41.09000015258789
2017-12-11 15:30:00,40.79499816894531
2017-12-11 16:30:00,40.60279846191406
2017-12-11 17:30:00,40.34000015258789
2017-12-11 18:30:00,40.48500061035156
2017-12-11 19:30:00,40.36000061035156
2017-12-11 20:30:00,40.470001220703125
2017-12-12 14:30:00,42.02000045776367
2017-12-12 15:30:00,42.13059997558594
2017-12-12 16:30:00,42.31999969482422
2017-12-12 17:30:00,42.130001068115234
2017-12-12 18:30:00,42.18000030517578
2017-12-12 19:30:00,42.18000030517578
2017-12-12 20:30:00,42.119998931884766
2017-12-13 14:30:00,42.130001068115234
2017-12-13 15:30:00,42.15999984741211
2017-12-13 16:30:00,42.119998931884766
2017-12-13 17:30:00,42.01499938964844
2017-12-13 18:30:00,42.09000015258789
2017-12-13 19:30:00,42.060001373291016
2017-12-13 20:30:00,42.099998474121094
2017-12-14 14:30:00,41.970001220703125
2017-12-14 15:30:00,42.119998931884766
2017-12-14 16:30:00,42.119998931884766
2017-12-14 17:30:00,42.224998474121094
2017-12-14 18:30:00,41.970001220703125
2017-12-14 19:30:00,42.01499938964844
2017-12-14 20:30:00,41.939998626708984
2017-12-15 14:30:00,41.84000015258789
2017-12-15 15:30:00,41.93000030517578
2017-12-15 16:30:00,42.0
2017-12-15 17:30:00,41.97999954223633
2017-12-15 18:30:00,42.099998474121094
2017-12-15 19:30:00,42.150001525878906
2017-12-15 20:30:00,42.029998779296875
2017-12-18 14:30:00,42.59000015258789
2017-12-18 15:30:00,42.70000076293945
2017-12-18 16:30:00,42.95000076293945
2017-12-18 17:30:00,42.84000015258789
2017-12-18 18:30:00,42.720001220703125
2017-12-18 19:30:00,42.86000061035156
2017-12-18 20:30:00,43.00749969482422
2017-12-19 14:30:00,41.97999954223633
2017-12-19 15:30:00,41.959999084472656
2017-12-19 16:30:00,42.06999969482422
2017-12-19 17:30:00,42.130001068115234
2017-12-19 18:30:00,42.15999984741211
2017-12-19 19:30:00,42.27000045776367
2017-12-19 20:30:00,42.18000030517578
2017-12-20 14:30:00,41.5
2017-12-20 15:30:00,41.75
2017-12-20 16:30:00,41.779998779296875
2017-12-20 17:30:00,41.68000030517578
2017-12-20 18:30:00,41.70500183105469
2017-12-20 19:30:00,41.525001525878906
2017-12-20 20:30:00,41.540000915527344
2017-12-21 14:30:00,42.2400016784668
2017-12-21 15:30:00,42.189998626708984
2017-12-21 16:30:00,42.10499954223633
2017-12-21 17:30:00,42.084999084472656
2017-12-21 18:30:00,41.880001068115234
2017-12-21 19:30:00,41.9900016784668
2017-12-21 20:30:00,41.959999084472656
2017-12-22 14:30:00,42.244998931884766
2017-12-22 15:30:00,42.279998779296875
2017-12-22 16:30:00,42.275001525878906
2017-12-22 17:30:00,42.220001220703125
2017-12-22 18:30:00,42.189998626708984
2017-12-22 19:30:00,42.125
2017-12-22 20:30:00,42.18000030517578
2017-12-26 14:30:00,42.380001068115234
2017-12-26 15:30:00,42.22999954223633
2017-12-26 16:30:00,42.58000183105469
2017-12-26 17:30:00,42.0099983215332
2017-12-26 18:30:00,42.04999923706055
2017-12-26 19:30:00,42.06999969482422
2017-12-26 20:30:00,42.130001068115234
2017-12-27 14:30:00,42.33000183105469
2017-12-27 15:30:00,42.290000915527344
2017-12-27 16:30:00,41.95000076293945
2017-12-27 17:30:00,41.90999984741211
2017-12-27 18:30:00,42.09000015258789
2017-12-27 19:30:00,42.04999923706055
2017-12-27 20:30:00,42.09000015258789
2017-12-28 14:30:00,41.95000076293945
2017-12-28 15:30:00,41.95000076293945
2017-12-28 16:30:00,41.92100143432617
2017-12-28 17:30:00,41.79999923706055
2017-12-28 18:30:00,41.83000183105469
2017-12-28 19:30:00,41.94499969482422
2017-12-28 20:30:00,42.02000045776367
2017-12-29 14:30:00,42.22999954223633
2017-12-29 15:30:00,42.209999084472656
2017-12-29 16:30:00,42.33000183105469
2017-12-29 17:30:00,42.21500015258789
2017-12-29 18:30:00,42.185001373291016
2017-12-29 19:30:00,42.04999923706055
2017-12-29 20:30:00,41.849998474121094
2018-01-02 14:30:00,42.79249954223633
2018-01-02 15:30:00,43.029998779296875
2018-01-02 16:30:00,43.0
2018-01-02 17:30:00,42.899898529052734
2018-01-02 18:30:00,42.7401008605957
2018-01-02 19:30:00,42.86000061035156
2018-01-02 20:30:00,42.92499923706055
2018-01-03 14:30:00,42.650001525878906
2018-01-03 15:30:00,42.779998779296875
2018-01-03 16:30:00,42.619998931884766
2018-01-03 17:30:00,42.58000183105469
2018-01-03 18:30:00,42.66999816894531
2018-01-03 19:30:00,42.900001525878906
2018-01-03 20:30:00,42.84000015258789
2018-01-04 14:30:00,42.349998474121094
2018-01-04 15:30:00,42.58000183105469
2018-01-04 16:30:00,42.709999084472656
2018-01-04 17:30:00,42.78499984741211
2018-01-04 18:30:00,42.68600082397461
2018-01-04 19:30:00,42.62350082397461
2018-01-04 20:30:00,42.650001525878906
2018-01-05 14:30:00,42.73500061035156
2018-01-05 15:30:00,42.83000183105469
2018-01-05 16:30:00,42.779998779296875
2018-01-05 17:30:00,42.744998931884766
2018-01-05 18:30:00,42.77000045776367
2018-01-05 19:30:00,42.72999954223633
2018-01-05 20:30:00,42.93000030517578
2018-01-08 14:30:00,46.56999969482422
2018-01-08 15:30:00,46.06999969482422
2018-01-08 16:30:00,46.15999984741211
2018-01-08 17:30:00,45.900001525878906
2018-01-08 18:30:00,45.880001068115234
2018-01-08 19:30:00,45.92509841918945
2018-01-08 20:30:00,46.01499938964844
2018-01-09 14:30:00,46.58000183105469
2018-01-09 15:30:00,46.8650016784668
2018-01-09 16:30:00,47.15999984741211
2018-01-09 17:30:00,47.060001373291016
2018-01-09 18:30:00,46.70500183105469
2018-01-09 19:30:00,46.4900016784668
2018-01-09 20:30:00,46.41999816894531
2018-01-10 14:30:00,47.15999984741211
2018-01-10 15:30:00,47.08000183105469
2018-01-10 16:30:00,46.97999954223633
2018-01-10 17:30:00,47.2400016784668
2018-01-10 18:30:00,46.90999984741211
2018-01-10 19:30:00,47.05500030517578
2018-01-10 20:30:00,47.060001373291016
2018-01-11 14:30:00,48.209999084472656
2018-01-11 15:30:00,48.439998626708984
2018-01-11 16:30:00,48.91619873046875
2018-01-11 17:30:00,48.529998779296875
2018-01-11 18:30:00,48.736900329589844
2018-01-11 19:30:00,48.82500076293945
2018-01-11 20:30:00,49.0
2018-01-12 14:30:00,50.400001525878906
2018-01-12 15:30:00,50.849998474121094
2018-01-12 16:30:00,51.27000045776367
2018-01-12 17:30:00,51.810001373291016
2018-01-12 18:30:00,51.290000915527344
2018-01-12 19:30:00,51.47999954223633
2018-01-12 20:30:00,51.25
2018-01-16 14:30:00,51.83000183105469
2018-01-16 15:30:00,51.83000183105469
2018-01-16 16:30:00,51.70000076293945
2018-01-16 17:30:00,51.970001220703125
2018-01-16 18:30:00,51.154998779296875
2018-01-16 19:30:00,51.5099983215332
2018-01-16 20:30:00,51.505001068115234
2018-01-17 14:30:00,51.52000045776367
2018-01-17 15:30:00,52.089900970458984
2018-01-17 16:30:00,52.150001525878906
2018-01-17 17:30:00,52.0
2018-01-17 18:30:00,51.79999923706055
2018-01-17 19:30:00,52.11000061035156
2018-01-17 20:30:00,52.13999938964844
2018-01-18 14:30:00,51.970001220703125
2018-01-18 15:30:00,51.7400016784668
2018-01-18 16:30:00,51.83000183105469
2018-01-18 17:30:00,51.79999923706055
2018-01-18 18:30:00,52.13999938964844
2018-01-18 19:30:00,52.0099983215332
2018-01-18 20:30:00,52.02000045776367
2018-01-19 14:30:00,51.86000061035156
2018-01-19 15:30:00,52.41999816894531
2018-01-19 16:30:00,52.58000183105469
2018-01-19 17:30:00,52.630001068115234
2018-01-19 18:30:00,52.66999816894531
2018-01-19 19:30:00,52.54999923706055
2018-01-19 20:30:00,52.630001068115234
2018-01-22 14:30:00,52.68000030517578
2018-01-22 15:30:00,53.08000183105469
2018-01-22 16:30:00,53.0099983215332
2018-01-22 17:30:00,52.959999084472656
2018-01-22 18:30:00,52.974998474121094
2018-01-22 19:30:00,53.13999938964844
2018-01-22 20:30:00,53.150001525878906
2018-01-23 14:30:00,53.869998931884766
2018-01-23 15:30:00,53.849998474121094
2018-01-23 16:30:00,53.95000076293945
2018-01-23 17:30:00,53.810001373291016
2018-01-23 18:30:00,53.81999969482422
2018-01-23 19:30:00,53.900001525878906
2018-01-23 20:30:00,54.06999969482422
2018-01-24 14:30:00,53.86000061035156
2018-01-24 15:30:00,53.04999923706055
2018-01-24 16:30:00,52.43000030517578
2018-01-24 17:30:00,52.630001068115234
2018-01-24 18:30:00,52.89500045776367
2018-01-24 19:30:00,52.72999954223633
2018-01-24 20:30:00,52.959999084472656
2018-01-25 14:30:00,53.34000015258789
2018-01-25 15:30:00,53.255001068115234
2018-01-25 16:30:00,52.939998626708984
2018-01-25 17:30:00,52.95000076293945
2018-01-25 18:30:00,52.81999969482422
2018-01-25 19:30:00,52.83290100097656
2018-01-25 20:30:00,53.18000030517578
2018-01-26 14:30:00,53.650001525878906
2018-01-26 15:30:00,53.91999816894531
2018-01-26 16:30:00,53.79999923706055
2018-01-26 17:30:00,54.0
2018-01-26 18:30:00,54.07400131225586
2018-01-26 19:30:00,54.40999984741211
2018-01-26 20:30:00,54.91999816894531
2018-01-29 14:30:00,53.97999954223633
2018-01-29 15:30:00,53.929500579833984
2018-01-29 16:30:00,54.650001525878906
2018-01-29 17:30:00,55.11000061035156
2018-01-29 18:30:00,55.52000045776367
2018-01-29 19:30:00,55.18000030517578
2018-01-29 20:30:00,55.11000061035156
2018-01-30 14:30:00,54.29499816894531
2018-01-30 15:30:00,54.31999969482422
2018-01-30 16:30:00,54.43000030517578
2018-01-30 17:30:00,54.310001373291016
2018-01-30 18:30:00,54.7599983215332
2018-01-30 19:30:00,54.68000030517578
2018-01-30 20:30:00,54.9900016784668
2018-01-31 14:30:00,56.0099983215332
2018-01-31 15:30:00,55.50239944458008
2018-01-31 16:30:00,55.36000061035156
2018-01-31 17:30:00,55.4900016784668
2018-01-31 18:30:00,55.31999969482422
2018-01-31 19:30:00,55.13999938964844
2018-01-31 20:30:00,55.209999084472656
2018-02-01 14:30:00,54.75
2018-02-01 15:30:00,55.034400939941406
2018-02-01 16:30:00,55.24140167236328
2018-02-01 17:30:00,55.43000030517578
2018-02-01 18:30:00,54.91999816894531
2018-02-01 19:30:00,54.720001220703125
2018-02-01 20:30:00,54.45000076293945
2018-02-02 14:30:00,52.36000061035156
2018-02-02 15:30:00,52.59000015258789
2018-02-02 16:30:00,52.709999084472656
2018-02-02 17:30:00,52.56999969482422
2018-02-02 18:30:00,52.025001525878906
2018-02-02 19:30:00,51.86000061035156
2018-02-02 20:30:00,51.7599983215332
2018-02-05 14:30:00,52.20000076293945
2018-02-05 15:30:00,51.939998626708984
2018-02-05 16:30:00,51.560001373291016
2018-02-05 17:30:00,51.16999816894531
2018-02-05 18:30:00,51.04999923706055
2018-02-05 19:30:00,50.79999923706055
2018-02-05 20:30:00,49.65999984741211
2018-02-06 14:30:00,48.630001068115234
2018-02-06 15:30:00,48.439998626708984
2018-02-06 16:30:00,48.685001373291016
2018-02-06 17:30:00,48.56999969482422
2018-02-06 18:30:00,48.08000183105469
2018-02-06 19:30:00,48.70000076293945
2018-02-06 20:30:00,48.685001373291016
2018-02-07 14:30:00,50.119998931884766
2018-02-07 15:30:00,50.22999954223633
2018-02-07 16:30:00,50.29999923706055
2018-02-07 17:30:00,49.75
2018-02-07 18:30:00,50.36000061035156
2018-02-07 19:30:00,49.939998626708984
2018-02-07 20:30:00,49.540000915527344
2018-02-08 14:30:00,48.970001220703125
2018-02-08 15:30:00,48.34000015258789
2018-02-08 16:30:00,48.31999969482422
2018-02-08 17:30:00,48.09000015258789
2018-02-08 18:30:00,48.400001525878906
2018-02-08 19:30:00,48.2599983215332
2018-02-08 20:30:00,47.439998626708984
2018-02-09 14:30:00,48.25
2018-02-09 15:30:00,47.5
2018-02-09 16:30:00,46.584999084472656
2018-02-09 17:30:00,46.41999816894531
2018-02-09 18:30:00,47.209999084472656
2018-02-09 19:30:00,47.41999816894531
2018-02-09 20:30:00,47.810001373291016
2018-02-12 14:30:00,49.02000045776367
2018-02-12 15:30:00,48.7599983215332
2018-02-12 16:30:00,49.08000183105469
2018-02-12 17:30:00,48.900001525878906
2018-02-12 18:30:00,49.029998779296875
2018-02-12 19:30:00,49.349998474121094
2018-02-12 20:30:00,49.165000915527344
2018-02-13 14:30:00,49.16999816894531
2018-02-13 15:30:00,49.0
2018-02-13 16:30:00,49.040000915527344
2018-02-13 17:30:00,49.470001220703125
2018-02-13 18:30:00,49.779998779296875
2018-02-13 19:30:00,49.689998626708984
2018-02-13 20:30:00,49.630001068115234
2018-02-14 14:30:00,50.36000061035156
2018-02-14 15:30:00,50.400001525878906
2018-02-14 16:30:00,50.45899963378906
2018-02-14 17:30:00,50.630001068115234
2018-02-14 18:30:00,51.0099983215332
2018-02-14 19:30:00,51.4901008605957
2018-02-14 20:30:00,51.380001068115234
2018-02-15 14:30:00,51.099998474121094
2018-02-15 15:30:00,50.93000030517578
2018-02-15 16:30:00,51.11000061035156
2018-02-15 17:30:00,51.0099983215332
2018-02-15 18:30:00,51.22999954223633
2018-02-15 19:30:00,51.34000015258789
2018-02-15 20:30:00,51.52000045776367
2018-02-16 14:30:00,51.650001525878906
2018-02-16 15:30:00,51.31999969482422
2018-02-16 16:30:00,51.60499954223633
2018-02-16 17:30:00,51.45000076293945
2018-02-16 18:30:00,51.290000915527344
2018-02-16 19:30:00,51.54999923706055
2018-02-16 20:30:00,51.41999816894531
2018-02-20 14:30:00,52.04999923706055
2018-02-20 15:30:00,52.08000183105469
2018-02-20 16:30:00,52.189998626708984
2018-02-20 17:30:00,51.939998626708984
2018-02-20 18:30:00,52.060001373291016
2018-02-20 19:30:00,51.810001373291016
2018-02-20 20:30:00,52.130001068115234
2018-02-21 14:30:00,52.060001373291016
2018-02-21 15:30:00,52.209999084472656
2018-02-21 16:30:00,52.119998931884766
2018-02-21 17:30:00,52.27000045776367
2018-02-21 18:30:00,52.34000015258789
2018-02-21 19:30:00,51.97999954223633
2018-02-21 20:30:00,51.43000030517578
2018-02-22 14:30:00,52.0099983215332
2018-02-22 15:30:00,51.93000030517578
2018-02-22 16:30:00,51.970001220703125
2018-02-22 17:30:00,51.66999816894531
2018-02-22 18:30:00,51.72999954223633
2018-02-22 19:30:00,51.4900016784668
2018-02-22 20:30:00,51.3650016784668
2018-02-23 14:30:00,52.70000076293945
2018-02-23 15:30:00,52.59000015258789
2018-02-23 16:30:00,52.9900016784668
2018-02-23 17:30:00,53.06050109863281
2018-02-23 18:30:00,53.04999923706055
2018-02-23 19:30:00,53.38999938964844
2018-02-23 20:30:00,53.290000915527344
2018-02-26 14:30:00,52.7599983215332
2018-02-26 15:30:00,52.904998779296875
2018-02-26 16:30:00,53.13999938964844
2018-02-26 17:30:00,53.33000183105469
2018-02-26 18:30:00,53.45009994506836
2018-02-26 19:30:00,53.56999969482422
2018-02-26 20:30:00,53.54999923706055
2018-02-27 14:30:00,53.689998626708984
2018-02-27 15:30:00,52.91999816894531
2018-02-27 16:30:00,52.65999984741211
2018-02-27 17:30:00,52.810001373291016
2018-02-27 18:30:00,52.779998779296875
2018-02-27 19:30:00,52.54999923706055
2018-02-27 20:30:00,52.85499954223633
2018-02-28 14:30:00,53.54999923706055
2018-02-28 15:30:00,53.63999938964844
2018-02-28 16:30:00,53.70000076293945
2018-02-28 17:30:00,54.27000045776367
2018-02-28 18:30:00,54.4651985168457
2018-02-28 19:30:00,54.22999954223633
2018-02-28 20:30:00,53.415000915527344
2018-03-01 14:30:00,54.22999954223633
2018-03-01 15:30:00,54.75
2018-03-01 16:30:00,54.5099983215332
2018-03-01 17:30:00,54.220001220703125
2018-03-01 18:30:00,53.810001373291016
2018-03-01 19:30:00,54.220001220703125
2018-03-01 20:30:00,54.0
2018-03-02 14:30:00,53.10499954223633
2018-03-02 15:30:00,53.19620132446289
2018-03-02 16:30:00,53.95000076293945
2018-03-02 17:30:00,53.689998626708984
2018-03-02 18:30:00,53.560001373291016
2018-03-02 19:30:00,53.70500183105469
2018-03-02 20:30:00,54.1349983215332
2018-03-05 14:30:00,54.31999969482422
2018-03-05 15:30:00,55.119998931884766
2018-03-05 16:30:00,55.20000076293945
2018-03-05 17:30:00,55.29999923706055
2018-03-05 18:30:00,55.0
2018-03-05 19:30:00,55.060001373291016
2018-03-05 20:30:00,55.130001068115234
2018-03-06 14:30:00,56.11000061035156
2018-03-06 15:30:00,55.84000015258789
2018-03-06 16:30:00,55.91999816894531
2018-03-06 17:30:00,56.119998931884766
2018-03-06 18:30:00,55.790000915527344
2018-03-06 19:30:00,56.18989944458008
2018-03-06 20:30:00,56.220001220703125
2018-03-07 14:30:00,56.45000076293945
2018-03-07 15:30:00,56.04999923706055
2018-03-07 16:30:00,55.95000076293945
2018-03-07 17:30:00,56.02000045776367
2018-03-07 18:30:00,56.29999923706055
2018-03-07 19:30:00,56.279998779296875
2018-03-07 20:30:00,56.279998779296875
2018-03-08 14:30:00,58.125
2018-03-08 15:30:00,59.02000045776367
2018-03-08 16:30:00,59.08000183105469
2018-03-08 17:30:00,58.86000061035156
2018-03-08 18:30:00,58.88999938964844
2018-03-08 19:30:00,58.97999954223633
2018-03-08 20:30:00,58.880001068115234
2018-03-09 14:30:00,60.380001068115234
2018-03-09 15:30:00,59.869998931884766
2018-03-09 16:30:00,59.90999984741211
2018-03-09 17:30:00,59.779998779296875
2018-03-09 18:30:00,60.189998626708984
2018-03-09 19:30:00,60.349998474121094
2018-03-09 20:30:00,60.18000030517578
2018-03-12 13:30:00,60.28499984741211
2018-03-12 14:30:00,59.810001373291016
2018-03-12 15:30:00,60.209999084472656
2018-03-12 16:30:00,60.29999923706055
2018-03-12 17:30:00,60.20000076293945
2018-03-12 18:30:00,60.22999954223633
2018-03-12 19:30:00,60.220001220703125
2018-03-13 13:30:00,60.689998626708984
2018-03-13 14:30:00,60.25
2018-03-13 15:30:00,60.0
2018-03-13 16:30:00,60.11000061035156
2018-03-13 17:30:00,59.900001525878906
2018-03-13 18:30:00,59.619998931884766
2018-03-13 19:30:00,59.66999816894531
2018-03-14 13:30:00,60.59000015258789
2018-03-14 14:30:00,60.33000183105469
2018-03-14 15:30:00,60.41999816894531
2018-03-14 16:30:00,60.650001525878906
2018-03-14 17:30:00,60.4900016784668
2018-03-14 18:30:00,59.900001525878906
2018-03-14 19:30:00,59.939998626708984
2018-03-15 13:30:00,59.48500061035156
2018-03-15 14:30:00,60.060001373291016
2018-03-15 15:30:00,60.12799835205078
2018-03-15 16:30:00,59.89500045776367
2018-03-15 17:30:00,59.42499923706055
2018-03-15 18:30:00,59.68000030517578
2018-03-15 19:30:00,59.56999969482422
2018-03-16 13:30:00,60.130001068115234
2018-03-16 14:30:00,60.209999084472656
2018-03-16 15:30:00,60.18000030517578
2018-03-16 16:30:00,60.189998626708984
2018-03-16 17:30:00,60.189998626708984
2018-03-16 18:30:00,60.33000183105469
2018-03-16 19:30:00,60.099998474121094
2018-03-19 13:30:00,60.58000183105469
2018-03-19 14:30:00,59.880001068115234
2018-03-19 15:30:00,59.97990036010742
2018-03-19 16:30:00,59.77000045776367
2018-03-19 17:30:00,60.005001068115234
2018-03-19 18:30:00,60.22999954223633
2018-03-19 19:30:00,60.380001068115234
2018-03-20 13:30:00,60.6609992980957
2018-03-20 14:30:00,60.38999938964844
2018-03-20 15:30:00,60.150001525878906
2018-03-20 16:30:00,60.31999969482422
2018-03-20 17:30:00,60.279998779296875
2018-03-20 18:30:00,60.209999084472656
2018-03-20 19:30:00,59.900001525878906
2018-03-21 13:30:00,59.869998931884766
2018-03-21 14:30:00,60.095001220703125
2018-03-21 15:30:00,60.45000076293945
2018-03-21 16:30:00,60.43000030517578
2018-03-21 17:30:00,60.400001525878906
2018-03-21 18:30:00,60.310001373291016
2018-03-21 19:30:00,59.900001525878906
2018-03-22 13:30:00,59.70000076293945
2018-03-22 14:30:00,58.7599983215332
2018-03-22 15:30:00,59.31999969482422
2018-03-22 16:30:00,59.38999938964844
2018-03-22 17:30:00,59.29999923706055
2018-03-22 18:30:00,59.310001373291016
2018-03-22 19:30:00,59.040000915527344
2018-03-23 13:30:00,57.81999969482422
2018-03-23 14:30:00,57.2400016784668
2018-03-23 15:30:00,57.29999923706055
2018-03-23 16:30:00,57.540000915527344
2018-03-23 17:30:00,57.45000076293945
2018-03-23 18:30:00,56.81999969482422
2018-03-23 19:30:00,56.290000915527344
2018-03-26 13:30:00,57.59000015258789
2018-03-26 14:30:00,57.08000183105469
2018-03-26 15:30:00,57.02000045776367
2018-03-26 16:30:00,57.290000915527344
2018-03-26 17:30:00,57.80500030517578
2018-03-26 18:30:00,58.04999923706055
2018-03-26 19:30:00,58.13999938964844
2018-03-27 13:30:00,58.86000061035156
2018-03-27 14:30:00,58.95000076293945
2018-03-27 15:30:00,59.02000045776367
2018-03-27 16:30:00,58.93000030517578
2018-03-27 17:30:00,58.08000183105469
2018-03-27 18:30:00,57.54999923706055
2018-03-27 19:30:00,57.369998931884766
2018-03-28 13:30:00,57.029998779296875
