VRSK
120.835
120.835
120.835
120.835
120.835
120.835
120.69
120.69
120.69
120.69
120.69
120.69
120.69
120.69
120.855
120.92
120.92
120.92
120.92
120.92
120.945
120.945
120.89
120.95
121.045
121.045
121.01
121.01
120.97
120.98
120.98
121.0
121.0
121.0
120.93
120.925
120.925
120.95
120.95
120.95
120.995
120.98
121.02
120.95
120.92
120.92
120.86
120.86
120.86
120.86
120.86
120.81
120.81
120.825
120.87
120.87
120.86
120.86
120.86
120.815
120.79
120.77
120.77
120.77
120.77
120.77
120.77
120.77
120.77
120.77
120.745
120.745
120.745
120.755
120.755
120.76
120.76
120.76
120.72
120.72
120.73
120.745
120.745
120.745
120.745
120.89
120.89
120.89
120.965
120.965
120.98
120.98
120.99
121.01
121.03
121.04
121.03
121.03
121.09
121.09
121.09
121.09
121.09
120.97
120.98
120.995
120.995
120.96
120.96
120.96
120.96
120.96
120.955
121.01
120.99
121.005
121.065
121.03
121.05
121.025
121.025
121.025
121.07
121.07
121.09
121.09
121.09
121.09
121.09
121.09
121.09
121.09
121.09
121.06
121.06
121.06
121.09
121.09
121.075
121.01
121.03
121.05
121.06
121.06
121.08
121.08
121.08
121.08
121.08
121.11
121.11
121.11
121.11
121.11
121.11
121.08
121.08
121.12
121.12
121.12
121.12
121.12
121.04
121.02
121.02
121.02
120.99
120.99
120.99
120.99
120.99
120.99
120.99
120.925
120.925
120.925
120.92
120.9
120.93
120.93
120.915
120.905
120.905
120.93
120.93
120.92
120.93
120.93
120.93
120.935
120.935
120.935
120.95
120.95
120.97
120.97
120.97
120.99
120.99
120.99
120.98
120.98
120.98
120.98
120.98
120.98
120.98
120.98
120.99
120.99
120.99
120.92
120.92
120.965
120.965
120.965
120.965
120.965
120.96
120.96
120.935
120.935
120.935
120.97
120.97
120.97
120.935
120.91
120.95
120.95
120.95
120.96
120.97
121.01
120.97
120.965
120.99
120.965
120.965
120.965
120.89
120.95
120.95
120.95
120.95
120.91
120.91
120.91
120.95
120.955
120.99
120.98
120.98
121.01
121.02
121.02
121.04
121.04
121.04
121.04
121.04
121.04
121.04
121.04
121.04
121.04
121.04
121.24
121.24
121.26
121.26
121.26
121.26
121.26
121.26
121.26
121.26
121.26
121.355
121.355
121.355
121.22
121.22
121.21
121.21
121.21
121.21
121.21
121.21
121.21
121.21
121.21
121.185
121.14
121.17
121.17
121.17
121.17
121.17
121.17
121.04
121.04
121.04
121.05
121.05
121.15
121.16
121.16
121.16
121.14
121.14
121.15
121.15
121.16
121.16
121.18
121.17
121.17
121.17
121.07
121.07
121.07
121.07
121.07
121.07
121.07
121.07
121.07
121.07
120.97
120.97
120.97
120.93
120.91
120.92
120.92
120.955
120.955
120.95
120.935
120.935
120.935
120.935
120.935
120.935
120.94
120.96
120.96
120.96
120.96
120.99
121.06
121.06
121.06
121.0
121.01
121.03
121.05
121.03
121.05
121.02
121.05
121.0
120.97
120.985
121.01
""
""
""
""
120.66
120.65
120.59
120.59
120.59
120.37
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
120.43
119.77
119.77
119.77
119.825
119.825
119.66
119.66
119.66
119.5
119.5
119.5
119.5
119.42
119.42
119.42
119.35
119.35
119.35
119.33
119.52
119.52
119.52
119.31
119.31
119.31
119.31
119.31
119.31
119.31
119.34
119.34
119.34
119.34
119.29
119.29
119.285
119.285
119.285
119.285
119.25
119.25
119.23
119.23
119.23
119.335
119.335
119.335
119.335
119.335
119.335
119.335
119.335
119.375
119.375
119.415
119.39
119.38
119.32
119.32
119.25
119.12
119.09
118.96
118.96
118.76
118.78
118.78
118.74
118.59
118.53
118.53
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.55
118.73
118.59
118.59
118.43
118.505
118.52
118.575
118.86
118.86
118.95
118.93
118.93
118.75
118.75
118.75
118.69
118.695
118.575
118.575
118.45
118.555
118.555
118.54
118.51
118.64
118.71
118.71
118.67
118.67
118.67
118.5
118.575
118.62
118.53
118.53
118.53
118.535
118.56
118.58
118.58
118.53
118.54
118.54
118.42
118.42
118.42
118.4
118.4
118.405
118.405
118.39
118.39
118.245
118.27
118.19
118.2
118.2
118.21
118.23
118.23
118.23
118.23
118.23
118.19
118.19
118.39
118.39
118.34
118.275
118.275
118.1
118.1
118.1
118.1
118.065
118.065
118.065
118.065
118.065
118.065
118.065
118.065
118.02
118.02
117.95
117.95
117.95
117.98
117.98
117.87
117.87
117.87
117.95
117.95
118.05
118.05
118.05
118.05
118.05
118.05
118.05
118.05
118.05
118.05
117.98
118.0
118.0
117.93
117.95
117.95
117.95
117.95
117.815
117.88
117.88
117.88
117.88
118.0
117.985
117.985
117.985
117.79
117.79
117.79
117.79
117.79
117.9
117.91
117.91
117.91
117.91
117.91
117.91
117.97
117.97
117.97
117.97
117.97
117.92
117.93
117.96
117.96
117.96
118.03
117.92
117.92
117.885
117.885
117.885
117.8
117.94
117.92
117.92
117.96
117.96
117.96
117.9
117.92
117.92
117.89
117.91
117.89
117.87
117.85
117.77
117.75
117.81
117.81
117.79
117.74
117.73
117.78
117.78
117.79
117.64
117.69
117.75
117.75
117.76
117.76
117.8
117.78
117.77
117.79
117.79
117.88
117.98
117.9
117.99
118.01
118.0
118.03
118.015
118.015
118.0
118.03
118.05
118.07
118.07
118.09
118.21
118.21
118.22
118.25
118.29
118.305
118.305
118.33
118.39
118.39
118.4
118.52
118.51
118.59
118.59
118.61
118.525
118.49
118.55
118.51
118.49
118.45
118.45
118.48
118.51
118.47
118.44
118.43
118.47
118.4
118.395
118.4
118.34
118.32
118.33
118.33
118.34
118.24
118.195
118.16
118.19
118.24
118.24
118.2
118.14
118.145
118.19
118.19
118.15
118.18
118.24
118.27
118.3
118.35
118.38
118.43
118.45
118.48
118.52
118.48
118.425
118.44
118.47
118.46
118.39
118.33
118.34
118.25
118.38
119.13
119.27
119.27
119.27
119.27
119.27
119.11
119.11
119.115
119.04
119.04
119.11
119.11
119.11
119.11
119.11
119.11
119.11
119.72
119.72
119.52
119.52
119.52
119.52
119.52
119.29
119.29
119.41
119.35
119.35
119.67
119.67
119.67
119.67
119.67
119.67
119.67
119.67
119.67
119.76
119.73
119.885
119.85
119.85
119.85
120.06
120.01
120.01
120.01
120.01
120.1
120.11
120.15
120.15
120.15
120.15
120.13
120.13
120.09
120.095
120.07
120.07
120.07
120.07
120.07
119.89
119.89
119.89
119.94
119.94
119.77
119.77
119.77
119.77
119.8
119.8
119.8
119.7
119.7
119.7
119.44
119.44
119.46
119.46
119.46
119.66
119.53
119.53
119.46
119.46
119.46
119.46
119.46
119.505
119.51
119.5
119.5
119.42
119.42
119.42
119.15
119.19
119.19
119.19
119.19
119.19
119.19
119.19
119.145
119.145
119.145
119.145
119.145
119.145
119.145
119.145
119.145
119.145
119.21
119.21
119.17
119.17
119.07
119.07
119.1
119.17
119.17
119.1
119.1
119.1
119.065
119.065
119.065
118.87
118.9
118.84
118.84
118.84
118.84
118.84
118.89
118.89
118.89
118.89
118.89
118.89
118.89
118.65
118.65
118.57
118.57
118.59
118.51
118.51
118.51
118.51
118.51
118.51
118.51
118.51
118.51
118.86
118.86
118.775
118.775
118.61
118.61
118.655
118.655
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.69
118.69
118.69
118.69
118.69
118.64
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.745
118.745
118.745
118.745
118.745
118.745
118.745
118.745
118.85
118.85
118.85
118.85
118.85
118.83
118.83
118.83
118.83
118.83
118.83
118.685
118.685
118.685
118.685
118.685
118.685
118.685
118.685
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.53
118.52
118.52
118.52
118.52
118.52
118.5
118.5
118.38
118.38
118.38
118.38
118.38
118.43
118.43
118.43
118.43
118.43
118.43
118.43
118.43
118.43
118.73
118.73
118.79
118.81
118.81
118.81
118.81
118.92
118.92
118.92
118.945
118.93
118.925
118.925
118.95
119.01
119.01
119.01
119.01
119.005
119.005
119.005
119.005
118.98
118.98
119.0
118.94
118.94
118.94
118.94
118.94
119.08
119.09
119.1
119.095
119.17
119.17
119.25
119.25
119.215
119.215
119.265
119.31
119.34
119.36
119.36
119.375
119.375
119.335
119.28
119.28
119.3
119.32
119.28
119.3
119.46
119.435
119.445
119.405
119.39
119.385
119.395
119.395
119.415
119.415
119.4
119.4
119.4
119.375
119.4
119.465
119.465
119.465
119.465
119.365
119.42
119.42
119.52
119.48
119.49
119.56
119.56
119.48
119.48
119.445
119.45
119.45
119.45
119.45
119.45
119.45
119.45
119.45
119.395
119.395
119.395
119.55
119.55
119.55
119.43
119.43
119.43
119.37
119.37
119.37
119.37
119.37
119.26
119.26
119.31
119.31
119.3
119.31
119.34
119.43
119.43
119.48
119.555
119.555
119.555
119.61
119.63
119.605
119.575
119.575
119.58
119.58
119.63
119.55
119.55
119.48
119.44
119.92
119.92
119.92
119.67
119.67
119.67
119.895
119.895
119.81
119.81
119.81
119.81
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
120.03
119.82
119.82
119.82
119.81
119.815
119.815
119.815
119.96
119.96
119.96
119.96
119.96
119.96
120.04
120.01
120.0
120.0
120.0
120.0
120.0
120.0
119.975
119.975
119.975
119.975
119.975
119.92
119.895
119.895
119.91
119.905
119.905
119.845
119.845
119.8
119.78
119.78
119.81
119.81
119.81
119.765
119.76
119.76
119.76
119.685
119.685
119.685
119.79
119.77
119.77
119.69
119.68
119.68
119.68
119.74
119.74
119.74
119.74
119.74
119.74
119.74
119.67
119.67
119.67
119.67
119.67
119.67
119.67
119.665
119.71
119.71
119.71
119.75
119.75
119.68
119.77
119.9
119.92
119.93
119.95
119.94
119.87
119.86
119.93
119.93
119.81
119.84
119.79
119.88
119.88
119.81
119.81
119.71
119.7
119.7
119.585
119.51
119.37
119.37
119.24
119.24
119.09
119.09
119.03
118.85
118.85
119.0
119.0
119.19
119.19
119.19
119.0
119.01
119.01
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.62
118.64
118.72
118.72
118.72
118.72
118.72
118.72
118.72
118.62
118.62
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.54
118.66
118.66
118.65
118.65
118.65
118.65
118.65
118.65
118.65
118.65
118.65
118.42
118.42
118.42
118.42
118.37
118.33
118.33
118.33
118.4
118.4
118.4
118.4
118.32
118.32
118.47
118.47
118.47
118.39
118.45
118.47
118.45
118.46
118.47
118.54
118.54
118.54
118.54
118.4
118.4
118.4
118.4
118.36
118.285
118.285
118.285
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.34
118.38
118.38
118.38
118.38
118.38
118.38
118.38
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.48
118.68
118.68
118.68
118.68
118.82
118.79
118.79
118.79
118.79
118.79
118.79
118.79
118.79
118.89
118.89
118.89
118.96
118.96
118.96
118.96
118.96
118.96
119.12
119.14
119.14
119.14
119.14
119.15
119.15
119.15
119.12
119.12
119.12
119.05
119.05
119.05
119.05
119.05
119.16
119.16
119.07
119.07
119.07
119.07
119.07
119.165
119.165
119.165
119.165
119.165
119.165
119.165
119.165
119.165
119.165
119.165
119.15
119.15
119.15
119.07
119.09
119.06
119.06
119.06
119.12
119.12
119.12
119.12
119.12
119.07
119.07
119.06
119.06
119.06
119.06
119.06
119.06
119.06
119.06
119.24
119.24
119.18
119.18
119.18
119.18
119.18
119.19
119.22
119.22
119.25
119.24
119.24
119.24
119.17
""
""
""
""
""
120.2
120.21
120.43
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.48
120.255
120.255
120.255
120.23
120.23
120.23
120.23
120.23
120.415
120.415
120.62
120.55
120.55
120.55
120.55
120.37
120.37
120.37
120.37
120.37
120.6
120.54
120.54
120.54
120.54
120.54
120.825
120.825
120.82
120.895
120.895
120.855
120.855
120.855
120.855
120.855
120.855
120.855
120.855
120.855
120.855
120.88
120.88
120.88
121.06
121.06
121.0
121.0
121.0
121.0
121.0
121.0
121.0
121.0
121.06
121.06
121.06
121.12
121.12
121.12
121.12
121.12
121.12
121.12
120.95
120.94
120.97
120.97
120.94
120.94
120.94
120.94
120.94
120.94
120.79
120.79
120.79
120.79
120.79
120.79
120.79
120.79
120.66
120.66
120.66
120.66
120.66
120.66
120.66
120.47
120.47
120.47
120.47
120.47
120.47
120.47
120.47
120.47
120.47
120.75
120.75
120.75
120.75
120.75
120.54
120.62
120.62
120.62
120.62
120.62
120.62
120.52
120.52
120.52
120.52
120.4
120.4
120.39
120.39
120.43
120.47
120.47
120.47
120.47
120.47
120.47
120.47
120.3
120.3
120.3
120.3
120.3
120.3
120.3
120.3
120.27
120.27
120.27
120.27
120.27
120.27
120.27
120.27
120.06
120.06
120.09
120.09
120.09
120.09
120.09
120.18
120.16
120.16
120.16
120.2
120.22
120.26
120.26
120.24
120.24
120.11
120.11
120.11
120.11
120.11
120.11
120.11
120.135
120.135
120.135
120.185
120.185
120.185
120.185
119.94
120.0
120.01
120.01
119.98
119.98
119.98
119.98
119.98
119.98
119.98
119.98
119.98
119.98
120.14
120.14
120.14
120.045
120.045
120.045
120.045
120.045
120.045
120.045
120.045
120.045
120.25
120.22
120.25
120.25
120.25
120.29
120.3
120.3
120.3
120.3
120.3
120.3
120.33
120.33
120.33
120.33
120.29
120.29
120.29
120.29
120.29
120.29
120.29
120.29
120.3
120.225
120.21
120.21
120.26
120.26
120.26
120.3
120.3
120.3
120.3
120.3
120.3
120.22
120.22
120.22
120.22
120.27
120.27
120.3
120.35
120.35
120.35
120.425
120.42
120.42
120.42
120.42
120.42
120.42
120.42
120.42
120.34
120.34
120.34
120.34
120.34
120.35
120.35
120.35
120.35
120.35
120.35
120.35
120.29
120.29
120.29
120.29
120.29
120.29
120.39
120.39
120.34
120.34
120.34
120.41
120.43
120.43
120.42
120.42
120.33
120.33
120.33
120.33
120.33
120.33
120.33
120.33
120.43
120.48
120.47
120.47
120.46
120.46
120.44
120.49
120.49
120.49
120.49
120.49
120.63
120.65
120.65
120.64
120.64
120.64
120.65
120.65
120.65
120.65
120.65
120.69
120.69
120.69
120.69
120.68
120.68
120.67
120.62
120.63
120.63
120.63
120.63
120.63
120.635
120.635
120.635
120.635
120.45
120.45
120.44
120.44
120.45
120.45
120.5
120.5
120.46
120.46
120.46
120.5
120.5
120.5
120.5
120.5
120.5
120.51
120.51
120.5
120.5
120.5
120.61
120.615
120.64
120.68
120.65
120.6
120.6
120.51
120.52
120.52
120.54
120.53
120.54
120.58
120.55
""
""
""
""
""
""
""
""
""
""
119.59
119.59
119.8
119.8
119.8
119.8
119.8
119.8
119.8
119.8
119.3
119.325
119.325
119.325
119.325
119.325
119.325
119.325
118.885
118.885
118.885
118.885
118.885
118.885
118.885
118.575
118.62
118.82
118.745
118.745
118.745
118.77
118.77
118.79
118.79
118.79
118.79
118.79
118.6
118.6
118.6
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.71
118.39
118.39
118.39
118.39
118.39
118.39
118.19
118.19
118.22
118.22
118.22
118.22
118.22
118.22
118.22
118.22
118.22
118.22
118.22
117.93
117.97
117.97
117.97
118.03
118.04
118.04
118.04
118.04
118.04
118.04
118.04
117.655
117.655
117.655
117.45
117.45
117.33
117.33
117.33
117.15
117.15
117.17
117.15
117.15
117.15
117.15
117.13
117.13
117.13
117.12
116.95
116.95
116.95
116.82
116.89
116.89
116.89
116.93
116.895
116.84
116.84
116.84
116.84
116.65
116.65
116.58
116.58
116.58
116.58
116.58
116.59
116.59
116.59
116.59
116.59
116.59
116.59
116.59
116.43
116.35
116.33
116.33
116.33
116.2
116.2
116.09
116.09
116.18
116.33
116.33
116.345
116.345
116.505
116.535
116.535
116.535
116.545
116.545
116.545
116.545
116.545
116.6
116.64
116.7
116.67
116.67
116.67
116.67
116.67
116.67
117.04
117.04
117.04
117.04
117.105
117.105
117.105
117.105
117.105
116.95
116.95
116.95
116.73
116.73
116.73
116.73
116.49
116.46
116.46
116.46
116.46
116.47
116.47
116.47
116.47
116.47
116.47
116.47
116.86
116.86
116.86
116.86
116.86
116.86
116.86
116.77
116.77
116.77
116.77
116.77
116.77
116.77
116.77
116.39
116.39
116.29
116.335
116.335
116.335
116.335
116.62
116.7
116.7
116.7
116.85
116.85
116.85
116.85
116.85
116.85
116.85
116.85
116.98
117.04
117.04
117.04
117.04
117.04
117.07
117.07
117.07
117.07
117.07
117.03
117.03
117.03
117.11
117.11
117.11
117.19
117.19
117.19
117.19
117.19
117.19
117.06
117.13
117.13
117.13
117.13
117.13
117.13
117.13
117.13
117.035
116.99
116.99
116.99
116.99
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.91
116.465
116.52
116.665
116.665
116.665
116.665
116.465
116.56
116.56
116.56
116.56
116.56
116.56
116.56
116.56
116.56
116.65
116.65
116.58
116.58
116.58
116.58
116.58
116.35
116.4
116.39
116.39
116.36
116.36
116.36
116.31
116.27
116.27
116.31
116.31
116.31
116.31
116.31
116.38
116.38
116.38
116.31
116.29
116.29
116.43
116.425
116.425
116.425
116.425
116.425
116.3
116.3
116.3
116.13
116.13
116.07
116.13
116.13
116.13
116.06
116.0
115.97
115.95
115.95
115.95
115.89
115.89
115.89
116.05
116.07
115.98
115.98
115.98
116.12
116.12
116.12
116.12
116.1
116.02
116.02
116.02
116.02
116.02
115.82
115.82
115.745
115.745
115.745
115.69
115.77
115.56
115.56
115.84
115.89
115.83
115.59
115.485
115.55
115.55
115.44
115.2
115.07
115.14
115.22
115.08
116.635
116.145
115.33
115.56
115.56
115.52
115.6
115.64
116.14
116.14
115.82
115.475
115.575
115.4
115.4
115.14
115.14
115.14
115.73
115.76
115.76
115.76
115.85
115.82
115.82
115.82
115.82
115.72
115.72
115.875
115.88
116.02
116.02
116.02
115.74
115.25
115.25
115.25
115.25
115.25
115.25
115.3
115.11
115.14
115.14
115.1
115.1
115.1
115.1
115.1
115.1
115.1
115.1
115.1
115.1
115.1
115.22
115.22
115.22
115.55
115.51
115.92
115.92
115.82
115.82
115.86
115.86
115.855
115.855
115.855
115.855
115.855
115.855
115.56
115.675
115.675
115.675
115.675
115.675
115.675
115.675
115.675
115.675
115.675
115.2
115.2
115.2
115.2
115.2
115.2
115.2
114.78
114.78
114.63
114.57
114.5
114.615
114.775
114.775
114.6
114.42
114.41
114.34
114.34
114.34
114.34
114.34
114.64
114.64
114.64
114.64
114.64
114.64
114.73
114.73
114.73
114.73
114.73
114.73
114.49
114.49
114.49
114.49
114.49
114.48
114.48
114.48
114.48
114.48
114.48
114.48
114.42
114.42
114.42
114.42
114.42
114.42
114.42
114.42
114.705
114.705
114.72
114.72
114.87
114.87
114.73
114.73
114.73
114.73
114.44
114.46
114.66
114.66
114.66
114.55
114.55
114.55
114.55
114.55
114.55
114.55
114.67
114.67
114.83
114.83
114.83
114.83
114.83
114.83
114.83
115.155
115.155
115.155
115.35
115.35
115.44
115.44
115.44
115.44
115.44
115.44
115.095
115.095
115.095
115.095
115.215
115.215
115.4
115.24
115.25
115.29
115.38
115.33
115.33
115.33
115.33
115.18
115.18
115.04
115.04
115.04
115.05
115.05
115.05
115.05
115.21
115.405
115.405
115.43
115.43
115.43
115.43
115.43
115.43
115.43
115.43
115.07
115.08
115.09
115.09
115.09
115.09
115.09
115.21
115.21
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.37
115.6
115.6
115.6
115.6
115.6
115.6
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
115.32
114.65
114.65
114.67
114.67
114.82
114.82
114.82
114.87
114.92
114.85
114.85
114.85
114.85
114.85
114.85
114.85
114.85
114.85
114.7
114.7
114.66
114.66
114.485
114.45
114.45
114.45
114.45
114.45
114.45
114.45
114.45
114.73
114.73
114.73
114.73
114.33
114.33
114.33
114.33
114.33
114.33
114.21
114.21
114.21
114.21
113.815
113.81
114.0
113.95
113.9
113.83
113.61
113.61
113.61
113.61
112.71
112.8
113.24
113.53
113.53
113.49
113.49
113.49
113.75
113.75
113.75
113.75
113.33
113.33
113.56
113.56
113.56
113.56
113.56
113.56
113.56
113.875
113.805
113.7
113.69
113.445
113.545
113.85
114.22
114.05
114.55
114.79
114.79
114.77
114.77
114.77
114.77
114.77
114.77
114.77
114.81
114.81
114.81
114.81
114.81
114.63
114.63
114.78
114.78
114.41
114.16
114.16
114.16
114.16
114.16
114.23
114.23
114.27
114.09
113.99
113.99
113.54
113.44
113.3
113.41
113.6
113.69
113.8
113.52
113.64
113.55
113.51
113.45
113.34
""
""
""
""
114.75
114.59
114.59
114.795
114.795
114.795
114.795
114.795
114.795
114.795
114.795
114.99
114.99
114.99
114.99
114.99
114.99
114.99
114.99
114.57
114.57
114.57
114.57
114.57
114.57
114.57
114.57
114.57
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
115.27
114.45
114.45
114.45
114.37
114.21
114.21
114.55
114.36
114.36
114.36
114.36
114.36
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.47
114.47
114.47
114.47
114.47
114.5
114.58
114.58
114.52
114.52
114.52
114.52
114.52
114.52
114.56
114.56
114.56
114.56
114.56
114.56
114.62
114.62
114.62
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.73
114.62
114.62
114.62
114.59
114.59
114.59
114.59
114.59
114.59
114.59
114.59
114.59
114.59
114.535
114.38
114.38
114.38
114.38
114.38
114.38
114.38
114.38
114.38
114.27
114.37
114.37
114.37
114.22
114.26
114.26
114.26
114.36
114.36
114.36
114.36
114.36
114.36
113.97
113.97
114.13
114.13
114.13
114.09
114.21
114.21
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.11
114.18
114.18
114.18
114.18
114.18
114.18
114.18
114.18
114.1
114.1
114.1
114.1
114.1
114.1
114.1
114.1
114.1
113.67
113.67
113.67
113.67
113.67
113.67
113.67
113.67
113.67
113.67
113.77
113.77
113.77
113.77
113.77
114.01
114.01
114.01
114.01
114.01
114.01
114.01
114.32
114.32
114.32
114.32
114.32
114.32
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.6
114.67
114.69
114.69
114.69
114.69
114.69
114.69
114.69
114.69
114.27
114.27
114.27
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.25
114.76
114.76
114.73
114.73
114.53
114.53
114.53
114.53
114.53
114.44
114.44
114.44
114.44
113.97
113.97
113.96
113.96
113.96
113.955
113.955
113.955
113.955
113.955
113.96
113.96
113.96
113.96
113.96
113.96
113.96
113.96
113.96
113.96
114.11
114.11
113.99
113.99
113.91
113.91
113.91
113.91
113.91
113.91
113.91
114.04
114.04
114.04
114.04
114.05
113.97
113.91
113.91
113.91
113.91
113.91
113.91
113.91
113.91
113.91
113.91
113.91
114.57
114.57
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.51
114.61
114.61
114.61
114.61
114.61
114.62
114.62
114.62
114.62
114.68
114.68
114.68
114.68
114.68
114.68
114.73
114.73
114.82
114.9
114.91
114.9
114.74
114.74
114.74
114.74
114.66
114.68
114.68
114.68
114.68
114.95
114.9
114.9
114.77
114.77
114.94
114.94
114.91
114.91
114.85
114.9
114.97
115.06
115.0
114.78
114.27
114.27
114.27
114.27
114.28
114.28
114.28
114.28
113.855
113.855
113.855
113.855
