SIRI
6.18
6.18
6.18
6.185
6.185
6.185
6.185
6.185
6.185
6.185
6.19
6.185
6.18
6.18
6.185
6.19
6.185
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.205
6.205
6.22
6.22
6.22
6.22
6.22
6.225
6.28
6.26
6.26
6.26
6.26
6.285
6.27
6.27
6.265
6.265
6.275
6.275
6.265
6.27
6.265
6.27
6.265
6.265
6.265
6.26
6.26
6.265
6.265
6.265
6.265
6.26
6.255
6.255
6.25
6.245
6.245
6.245
6.25
6.27
6.27
6.27
6.27
6.27
6.27
6.27
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.27
6.27
6.27
6.28
6.28
6.28
6.285
6.285
6.285
6.285
6.28
6.28
6.28
6.27
6.26
6.26
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.275
6.26
6.26
6.255
6.24
6.25
6.24
6.24
6.24
6.22
6.22
6.225
6.225
6.22
6.225
6.225
6.23
6.23
6.23
6.235
6.23
6.23
6.23
6.23
6.23
6.23
6.24
6.235
6.24
6.24
6.255
6.25
6.25
6.26
6.25
6.245
6.25
6.26
6.26
6.26
6.265
6.265
6.265
6.265
6.26
6.26
6.27
6.27
6.28
6.285
6.295
6.295
6.3
6.3
6.3
6.3
6.305
6.31
6.31
6.31
6.31
6.31
6.31
6.31
6.31
6.31
6.31
6.32
6.315
6.315
6.31
6.31
6.315
6.315
6.32
6.31
6.31
6.31
6.305
6.305
6.305
6.305
6.305
6.305
6.295
6.295
6.295
6.295
6.295
6.295
6.3
6.3
6.3
6.3
6.3
6.295
6.295
6.295
6.29
6.29
6.29
6.285
6.28
6.28
6.29
6.285
6.29
6.29
6.295
6.295
6.295
6.3
6.31
6.31
6.31
6.31
6.31
6.305
6.31
6.31
6.305
6.305
6.305
6.305
6.305
6.305
6.305
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.325
6.32
6.32
6.32
6.32
6.32
6.32
6.315
6.315
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.33
6.325
6.325
6.325
6.325
6.335
6.335
6.335
6.335
6.335
6.335
6.335
6.335
6.335
6.335
6.335
6.34
6.335
6.34
6.34
6.34
6.335
6.335
6.34
6.34
6.33
6.325
6.325
6.325
6.325
6.325
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.325
6.325
6.325
6.325
6.325
6.33
6.335
6.33
6.33
6.33
6.33
6.33
6.33
6.33
6.33
6.33
6.325
6.325
6.325
6.325
6.325
6.33
6.325
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.32
6.315
6.315
6.31
6.31
6.305
6.305
6.3
6.3
6.3
6.3
6.3
6.3
6.3
6.3
6.305
6.3
6.29
6.29
6.29
6.29
6.29
6.29
6.29
6.3
6.3
6.3
6.3
6.295
6.295
6.295
6.295
6.295
6.295
6.295
6.28
6.28
6.285
6.28
6.275
6.27
6.27
6.27
6.27
6.27
6.27
6.27
6.27
6.275
6.28
6.285
6.285
6.285
6.285
6.285
6.29
6.295
6.29
6.29
6.29
6.29
6.29
6.29
6.285
6.29
6.285
6.285
6.285
6.285
6.285
6.28
6.28
6.265
6.265
6.265
6.27
6.27
6.265
6.26
6.26
6.265
6.26
6.265
6.265
6.265
6.26
6.255
6.255
6.255
6.245
6.245
6.25
6.26
6.265
6.265
6.27
6.27
6.285
6.285
6.285
6.28
6.275
6.27
6.26
6.26
6.25
6.25
6.245
6.245
6.245
6.245
6.245
6.235
6.235
6.24
6.245
6.235
6.24
6.235
6.245
6.24
6.235
6.24
6.24
6.245
6.24
6.24
6.23
6.22
6.22
6.21
6.22
6.21
6.215
6.22
6.22
6.22
6.22
6.215
6.22
6.215
6.22
6.22
6.22
6.225
6.23
6.21
6.21
6.215
6.215
6.215
6.225
6.22
6.22
6.225
6.225
6.225
6.225
6.225
6.235
6.225
6.225
6.225
6.225
6.23
6.225
6.235
6.235
6.24
6.245
6.245
6.245
6.23
6.245
6.245
6.25
6.24
6.25
6.25
6.25
6.245
6.24
6.24
6.245
6.245
6.245
6.245
6.24
6.24
6.24
6.24
6.25
6.25
6.245
6.24
6.245
6.24
6.245
6.24
6.24
6.24
6.245
6.245
6.24
6.235
6.235
6.235
6.235
6.235
6.235
6.24
6.235
6.235
6.225
6.225
6.225
6.225
6.225
6.225
6.23
6.23
6.23
6.23
6.23
6.23
6.215
6.215
6.215
6.205
6.2
6.19
6.2
6.2
6.2
6.2
6.195
6.195
6.19
6.19
6.185
6.18
6.17
6.17
6.17
6.17
6.16
6.16
6.165
6.165
6.17
6.175
6.175
6.175
6.18
6.18
6.19
6.19
6.19
6.195
6.195
6.2
6.2
6.2
6.195
6.195
6.18
6.185
6.185
6.185
6.185
6.185
6.185
6.185
6.185
6.205
6.21
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.2
6.205
6.215
6.215
6.225
6.22
6.22
6.22
6.215
6.215
6.205
6.21
6.21
6.215
6.215
6.215
6.215
6.21
6.21
6.21
6.21
6.21
6.21
6.215
6.215
6.215
6.215
6.225
6.225
6.21
6.21
6.205
6.2
6.195
6.2
6.195
6.195
6.195
6.195
6.2
6.2
6.205
6.205
6.205
6.195
6.195
6.195
6.195
6.185
6.175
6.185
6.185
6.185
6.185
6.18
6.185
6.18
6.18
6.185
6.19
6.19
6.19
6.185
6.195
6.195
6.19
6.185
6.19
6.19
6.185
6.185
6.185
6.185
6.195
6.195
6.185
6.185
6.185
6.185
6.185
6.185
6.19
6.185
6.185
6.185
6.185
6.185
6.19
6.19
6.19
6.195
6.2
6.195
6.195
6.205
6.205
6.21
6.205
6.205
6.205
6.205
6.21
6.21
6.205
6.205
6.22
6.225
6.225
6.225
6.23
6.225
6.22
6.215
6.22
6.225
6.225
6.225
6.225
6.225
6.23
6.225
6.23
6.23
6.235
6.225
6.225
6.225
6.22
6.21
6.21
6.21
6.21
6.21
6.21
6.215
6.215
6.215
6.215
6.215
6.205
6.195
6.195
6.19
6.185
6.185
6.185
6.195
6.185
6.185
6.195
6.2
6.205
6.215
6.205
6.205
6.205
6.205
6.205
6.2
6.205
6.205
6.205
6.205
6.205
6.215
6.215
6.215
6.225
6.225
6.22
6.22
6.215
6.215
6.215
6.215
6.215
6.215
6.215
6.225
6.25
6.235
6.235
6.245
6.26
6.265
6.275
6.275
6.28
6.275
6.275
6.285
6.28
6.27
6.265
6.285
6.29
6.29
6.29
6.27
6.265
6.265
6.26
6.27
6.275
6.27
6.275
6.265
6.265
6.275
6.275
6.285
6.285
6.29
6.275
6.275
6.275
6.275
6.29
6.29
6.29
6.29
6.29
6.295
6.295
6.295
6.295
6.305
6.295
6.305
6.315
6.315
6.315
6.305
6.31
6.31
6.31
6.315
6.315
6.315
6.31
6.305
6.305
6.305
6.305
6.305
6.305
6.305
6.3
6.3
6.295
6.29
6.29
6.28
6.28
6.28
6.285
6.28
6.27
6.27
6.265
6.265
6.26
6.26
6.26
6.255
6.25
6.25
6.255
6.255
6.25
6.25
6.25
6.26
6.26
6.26
6.26
6.26
6.25
6.245
6.22
6.22
6.22
6.22
6.22
6.225
6.22
6.22
6.22
6.22
6.21
6.2
6.205
6.2
6.205
6.21
6.21
6.215
6.21
6.21
6.215
6.2
6.175
6.185
6.18
6.19
6.19
6.18
6.175
6.175
6.185
6.175
6.17
6.15
6.15
6.15
6.15
6.15
6.155
6.155
6.15
6.12
6.13
6.135
6.135
6.135
6.135
6.13
6.13
6.13
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.145
6.14
6.145
6.145
6.14
6.135
6.135
6.13
6.13
6.13
6.135
6.135
6.13
6.13
6.14
6.14
6.145
6.145
6.145
6.145
6.145
6.135
6.13
6.13
6.13
6.13
6.13
6.11
6.1
6.105
6.1
6.09
6.08
6.07
6.07
6.07
6.08
6.08
6.085
6.095
6.095
6.095
6.1
6.105
6.115
6.11
6.115
6.115
6.115
6.115
6.115
6.115
6.115
6.1
6.1
6.105
6.1
6.1
6.1
6.1
6.095
6.1
6.1
6.105
6.115
6.115
6.115
6.12
6.115
6.115
6.115
6.115
6.115
6.115
6.11
6.11
6.11
6.11
6.11
6.1
6.09
6.09
6.105
6.105
6.105
6.105
6.095
6.095
6.095
6.095
6.095
6.095
6.11
6.115
6.115
6.115
6.125
6.125
6.125
6.135
6.125
6.125
6.13
6.13
6.115
6.115
6.125
6.125
6.13
6.13
6.135
6.135
6.135
6.135
6.145
6.14
6.14
6.145
6.15
6.15
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.14
6.145
6.145
6.155
6.145
6.145
6.155
6.155
6.15
6.15
6.155
6.155
6.15
6.155
6.16
6.16
6.16
6.16
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.175
6.175
6.175
6.17
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.17
6.16
6.16
6.16
6.165
6.165
6.16
6.165
6.165
6.175
6.175
6.17
6.17
6.17
6.175
6.175
6.175
6.175
6.175
6.175
6.17
6.17
6.17
6.175
6.175
6.175
6.175
6.185
6.18
6.18
6.17
6.17
6.17
6.16
6.15
6.15
6.15
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.135
6.135
6.135
6.155
6.155
6.16
6.16
6.16
6.165
6.17
6.155
6.16
6.16
6.155
6.155
6.165
6.15
6.145
6.145
6.13
6.12
6.11
6.12
6.1
6.11
6.12
6.12
6.12
6.13
6.145
6.14
6.14
6.14
6.15
6.15
6.15
6.155
6.15
6.15
6.14
6.14
6.145
6.155
6.155
6.16
6.16
6.155
6.155
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.155
6.155
6.155
6.18
6.18
6.185
6.185
6.185
6.185
6.185
6.18
6.18
6.18
6.185
6.185
6.185
6.19
6.195
6.195
6.195
6.195
6.2
6.195
6.195
6.2
6.195
6.195
6.17
6.18
6.175
6.175
6.175
6.175
6.185
6.175
6.175
6.165
6.165
6.16
6.165
6.17
6.17
6.17
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.165
6.17
6.165
6.16
6.155
6.165
6.16
6.16
6.16
6.165
6.16
6.17
6.165
6.165
6.165
6.165
6.155
6.155
6.155
6.16
6.16
6.155
6.145
6.145
6.145
6.145
6.145
6.145
6.145
6.145
6.145
6.15
6.145
6.145
6.145
6.135
6.135
6.135
6.125
6.125
6.13
6.125
6.12
6.125
6.13
6.125
6.125
6.13
6.13
6.13
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.14
6.14
6.15
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.14
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.135
6.135
6.135
6.14
6.14
6.14
6.135
6.135
6.135
6.135
6.125
6.125
6.13
6.13
6.135
6.135
6.13
6.13
6.135
6.135
6.135
6.14
6.13
6.13
6.135
6.135
6.135
6.14
6.14
6.13
6.125
6.125
6.125
6.125
6.12
6.12
6.12
6.125
6.125
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.13
6.135
6.13
6.13
6.125
6.115
6.12
6.12
6.115
6.115
6.12
6.12
6.12
6.12
6.12
6.13
6.125
6.125
6.125
6.125
6.13
6.13
6.13
6.125
6.125
6.125
6.125
6.125
6.13
6.135
6.135
6.135
6.14
6.14
6.14
6.135
6.14
6.135
6.14
6.135
6.13
6.135
6.135
6.135
6.135
6.14
6.135
6.135
6.135
6.135
6.135
6.135
6.15
6.15
6.155
6.16
6.16
6.16
6.165
6.165
6.15
6.15
6.15
6.15
6.15
6.155
6.155
6.155
6.155
6.16
6.155
6.17
6.17
6.165
6.16
6.16
6.165
6.165
6.16
6.16
6.17
6.165
6.17
6.175
6.175
6.175
6.17
6.17
6.175
6.175
6.175
6.175
6.18
6.18
6.18
6.18
6.18
6.18
6.19
6.18
6.18
6.18
6.18
6.175
6.175
6.18
6.18
6.18
6.175
6.175
6.18
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.195
6.195
6.195
6.19
6.19
6.19
6.19
6.195
6.205
6.205
6.2
6.2
6.195
6.2
6.195
6.185
6.185
6.185
6.19
6.185
6.185
6.18
6.185
6.185
6.185
6.19
6.185
6.195
6.2
6.2
6.2
6.205
6.205
6.205
6.205
6.205
6.205
6.2
6.2
6.2
6.205
6.205
6.2
6.2
6.195
6.205
6.2
6.205
6.205
6.205
6.2
6.19
6.2
6.205
6.2
6.21
6.22
6.215
6.21
6.2
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.2
6.2
6.2
6.205
6.2
6.2
6.205
6.205
6.205
6.21
6.21
6.2
6.2
6.195
6.19
6.195
6.195
6.195
6.195
6.195
6.205
6.195
6.195
6.195
6.21
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.215
6.215
6.205
6.225
6.215
6.215
6.215
6.23
6.235
6.235
6.24
6.245
6.245
6.25
6.265
6.265
6.265
6.265
6.255
6.26
6.265
6.265
6.265
6.25
6.245
6.245
6.245
6.24
6.24
6.235
6.23
6.215
6.205
6.205
6.205
6.205
6.205
6.21
6.21
6.21
6.21
6.22
6.215
6.22
6.22
6.22
6.225
6.215
6.215
6.215
6.215
6.22
6.215
6.225
6.225
6.225
6.23
6.23
6.22
6.225
6.225
6.225
6.23
6.225
6.225
6.22
6.225
6.22
6.215
6.215
6.215
6.215
6.215
6.22
6.22
6.225
6.225
6.225
6.225
6.23
6.23
6.225
6.235
6.235
6.23
6.235
6.235
6.23
6.23
6.23
6.225
6.225
6.23
6.23
6.22
6.22
6.215
6.215
6.215
6.225
6.22
6.22
6.22
6.225
6.215
6.21
6.21
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.2
6.195
6.2
6.2
6.2
6.2
6.19
6.19
6.19
6.19
6.19
6.195
6.195
6.205
6.205
6.21
6.21
6.21
6.2
6.195
6.19
6.185
6.19
6.19
6.19
6.19
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.2
6.2
6.2
6.195
6.195
6.195
6.19
6.18
6.18
6.175
6.175
6.175
6.18
6.18
6.18
6.18
6.18
6.18
6.19
6.2
6.2
6.2
6.19
6.19
6.19
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.19
6.19
6.195
6.19
6.185
6.18
6.18
6.185
6.185
6.175
6.18
6.18
6.18
6.18
6.18
6.18
6.18
6.185
6.185
6.185
6.185
6.185
6.185
6.2
6.195
6.2
6.2
6.2
6.2
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.195
6.205
6.205
6.205
6.2
6.2
6.2
6.195
6.195
6.185
6.185
6.185
6.185
6.19
6.19
6.19
6.19
6.185
6.185
6.185
6.185
6.18
6.18
6.18
6.18
6.18
6.165
6.17
6.165
6.165
6.175
6.175
6.175
6.17
6.175
6.18
6.18
6.18
6.175
6.175
6.175
6.175
6.19
6.19
6.185
6.19
6.19
6.19
6.195
6.19
6.19
6.19
6.19
6.19
6.185
6.185
6.19
6.19
6.19
6.19
6.195
6.195
6.19
6.2
6.2
6.2
6.195
6.195
6.195
6.195
6.195
6.2
6.2
6.19
6.18
6.18
6.185
6.19
6.185
6.19
6.19
6.18
6.19
6.185
6.185
6.185
6.19
6.185
6.185
6.185
6.19
6.19
6.19
6.19
6.18
6.18
6.185
6.185
6.19
6.185
6.19
6.185
6.185
6.185
6.185
6.185
6.18
6.175
6.175
6.175
6.175
6.16
6.17
6.165
6.17
6.16
6.155
6.16
6.155
6.15
6.175
6.17
6.18
6.18
6.18
6.15
6.155
6.15
6.14
6.15
6.13
6.13
6.14
6.14
6.13
6.125
6.11
6.1
6.1
6.07
6.065
6.085
6.085
6.075
6.055
6.06
6.06
6.055
6.07
6.08
6.07
6.065
6.065
6.065
6.07
6.06
6.055
6.05
6.05
6.06
6.07
6.08
6.08
6.075
6.08
6.09
6.09
6.09
6.09
6.07
6.07
6.08
6.08
6.085
6.085
6.085
6.09
6.09
6.09
6.09
6.085
6.075
6.075
6.075
6.085
6.075
6.075
6.075
6.075
6.075
6.07
6.08
6.08
6.08
6.07
6.07
6.065
6.06
6.06
6.06
6.065
6.065
6.065
6.065
6.06
6.055
6.055
6.055
6.055
6.055
6.05
6.05
6.055
6.06
6.06
6.05
6.05
6.055
6.055
6.055
6.05
6.05
6.05
6.035
6.045
6.05
6.05
6.05
6.05
6.055
6.055
6.055
6.05
6.06
6.055
6.055
6.055
6.055
6.055
6.06
6.05
6.06
6.065
6.065
6.07
6.075
6.075
6.075
6.085
6.09
6.09
6.09
6.1
6.1
6.09
6.09
6.09
6.09
6.085
6.085
6.08
6.075
6.075
6.075
6.075
6.085
6.08
6.075
6.075
6.075
6.075
6.08
6.08
6.08
6.075
6.075
6.08
6.08
6.085
6.085
6.085
6.085
6.085
6.085
6.085
6.08
6.085
6.085
6.09
6.085
6.085
6.08
6.08
6.08
6.075
6.075
6.075
6.075
6.06
6.065
6.065
6.065
6.065
6.065
6.045
6.05
6.065
6.065
6.065
6.065
6.065
6.065
6.065
6.06
6.07
6.065
6.07
6.07
6.065
6.055
6.055
6.05
6.045
6.04
6.04
6.045
6.035
6.045
6.055
6.06
6.065
6.07
6.085
6.075
6.085
6.085
6.085
6.085
6.085
6.095
6.095
6.1
6.095
6.1
6.105
6.11
6.105
6.1
6.1
6.1
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.085
6.08
6.085
6.085
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.085
6.085
6.08
6.085
6.075
6.075
6.075
6.075
6.065
6.065
6.065
6.065
6.055
6.055
6.045
6.045
6.05
6.06
6.06
6.06
6.055
6.065
6.07
6.07
6.075
6.07
6.07
6.06
6.06
6.065
6.06
6.065
6.065
6.065
6.065
6.065
6.065
6.07
6.075
6.07
6.065
6.065
6.065
6.065
6.06
6.055
6.06
6.06
6.055
6.055
6.055
6.05
6.055
6.055
6.055
6.055
6.055
6.05
6.055
6.055
6.055
6.05
6.055
6.055
6.055
6.06
6.055
6.055
6.055
6.045
6.045
6.045
6.04
6.04
6.035
6.03
6.035
6.02
6.03
6.02
6.015
6.025
6.025
6.035
6.025
6.025
6.015
6.025
6.035
6.03
6.035
6.035
6.03
6.03
6.03
6.035
6.04
6.035
6.025
6.03
6.025
6.03
6.03
6.03
6.03
6.03
6.025
6.025
6.02
6.03
6.03
6.03
6.035
6.025
6.025
6.01
6.02
6.005
6.005
6.0
5.995
5.98
5.97
5.965
5.965
5.955
5.955
""
5.97
5.975
6.0
5.99
5.995
5.995
6.0
6.005
6.0
5.99
5.99
5.98
5.99
5.985
6.02
6.03
6.03
6.04
6.05
6.05
6.075
6.06
6.06
6.065
6.07
6.08
6.08
6.085
6.095
6.065
6.065
6.055
6.065
6.05
6.04
6.05
6.04
6.055
6.06
6.055
6.055
6.035
6.04
6.04
6.045
6.025
6.035
6.025
6.04
6.07
6.05
6.055
6.065
6.065
6.065
6.08
6.08
6.075
6.075
6.07
6.085
6.07
6.065
6.06
6.075
6.065
6.07
6.055
6.05
6.045
6.05
6.04
6.035
6.045
6.035
6.035
6.045
6.045
6.04
6.045
6.035
6.025
6.025
6.035
6.04
6.04
6.035
6.04
6.035
6.035
6.035
6.035
6.02
6.01
6.01
6.015
6.03
6.025
6.03
6.02
6.02
6.015
6.02
6.015
6.02
6.025
6.025
6.02
6.015
6.02
6.02
6.02
6.025
6.02
6.02
6.015
6.015
6.015
6.015
6.015
6.005
6.005
6.015
6.01
6.015
6.005
6.015
6.01
6.02
6.02
6.035
6.025
6.025
6.025
6.03
6.035
6.035
6.035
6.045
6.045
6.045
6.05
6.06
6.065
6.065
6.07
6.07
6.065
6.065
6.06
6.06
6.065
6.055
6.055
6.055
6.055
6.055
6.055
6.05
6.055
6.055
6.055
6.07
6.08
6.085
6.085
6.085
6.095
6.095
6.1
6.11
6.105
6.105
6.12
6.115
6.115
6.11
6.11
6.1
6.095
6.09
6.095
6.095
6.095
6.09
6.09
6.09
6.1
6.085
6.085
6.09
6.085
6.09
6.095
6.095
6.085
6.085
6.075
6.075
6.08
6.075
6.075
6.08
6.1
6.095
6.095
6.095
6.095
6.095
6.09
6.09
6.08
6.08
6.08
6.075
6.075
6.085
6.085
6.085
6.08
6.08
6.085
6.085
6.095
6.095
6.1
6.105
6.105
6.105
6.105
6.105
6.11
6.105
6.095
6.095
6.09
6.09
6.09
6.09
6.105
6.105
6.095
6.095
6.09
6.09
6.09
6.085
6.09
6.095
6.095
6.1
6.095
6.09
6.09
6.085
6.095
6.095
6.095
6.09
6.08
6.075
6.075
6.08
6.08
6.08
6.075
6.08
6.095
6.095
6.1
6.1
6.095
6.085
6.085
6.09
6.085
6.085
6.08
6.08
6.075
6.065
6.06
6.06
6.055
6.065
6.065
6.055
6.055
6.065
6.065
6.075
6.075
6.07
6.06
6.06
6.06
6.065
6.06
6.055
6.055
6.055
6.05
6.055
6.045
6.04
6.03
6.03
6.03
6.025
6.025
6.015
6.015
6.01
5.995
5.98
5.99
6.01
6.01
6.005
6.005
6.0
6.02
6.02
6.02
6.02
6.02
6.015
6.015
6.025
6.015
6.015
6.015
6.02
6.03
6.035
6.025
6.025
6.025
6.005
6.005
6.005
6.005
6.03
6.04
6.04
6.05
6.06
6.055
6.065
6.065
6.08
6.08
6.06
6.06
6.065
6.065
6.065
6.055
6.055
6.055
6.06
6.06
6.06
6.055
6.05
6.035
6.04
6.06
6.06
6.055
6.055
6.06
6.05
6.03
6.04
6.035
6.02
6.005
5.995
5.99
6.005
6.005
6.005
5.995
6.005
6.0
5.99
5.99
5.98
6.1
6.105
6.095
6.115
6.11
6.1
6.09
6.08
6.08
6.05
6.06
6.08
6.08
6.09
6.08
6.085
6.08
6.08
6.08
6.08
6.095
6.08
6.085
6.105
6.1
6.105
6.105
6.1
6.1
6.105
6.1
6.1
6.1
6.105
6.105
6.095
6.095
6.095
6.1
6.1
6.1
6.1
6.1
6.1
6.095
6.095
6.095
6.095
6.095
6.085
6.085
6.075
6.075
6.075
6.08
6.075
6.075
6.085
6.085
6.065
6.08
6.08
6.085
6.085
6.085
6.085
6.085
6.085
6.08
6.085
6.085
6.08
6.075
6.075
6.075
6.075
6.08
6.085
6.075
6.085
6.095
6.11
6.095
6.1
6.1
6.095
6.095
6.095
6.095
6.095
6.095
6.105
6.095
6.095
6.09
6.085
6.09
6.09
6.095
6.1
6.105
6.105
6.105
6.105
6.105
6.105
6.105
6.105
6.105
6.105
6.11
6.115
6.105
6.105
6.105
6.105
6.105
6.095
6.095
6.095
6.095
6.105
6.11
6.105
6.115
6.115
6.11
6.115
6.115
6.115
6.115
6.105
6.105
6.095
6.095
6.095
6.085
6.085
6.085
6.09
6.085
6.095
6.095
6.1
6.095
6.095
6.1
6.095
6.095
6.095
6.085
6.085
6.085
6.085
6.08
6.085
6.085
6.085
6.075
6.075
6.075
6.075
6.08
6.085
6.085
6.085
6.08
6.075
6.075
6.075
6.075
6.075
6.075
6.08
6.085
6.08
6.075
6.075
6.075
6.075
6.075
6.075
6.08
6.075
6.075
6.075
6.07
6.065
6.065
6.065
6.065
6.065
6.065
6.065
6.06
6.065
6.065
6.065
6.065
6.065
6.065
6.065
6.065
6.07
6.075
6.075
6.08
6.085
6.085
6.085
6.085
6.085
6.08
6.1
6.105
6.105
6.105
6.11
6.11
6.115
6.115
6.13
6.125
6.125
6.125
6.125
6.115
6.11
6.11
6.105
6.115
6.115
6.115
6.12
6.13
6.125
6.125
6.115
6.115
6.115
6.105
6.105
6.105
6.105
6.1
6.095
6.095
6.09
6.095
6.1
6.105
6.105
6.1
6.095
6.105
6.105
6.105
6.115
6.115
6.115
6.11
6.11
6.115
6.11
6.115
6.115
6.115
6.115
6.115
6.11
6.1
6.1
6.095
6.1
6.095
6.105
6.105
6.1
6.095
6.095
6.09
6.085
6.095
6.095
6.09
6.095
6.095
6.105
6.115
6.115
6.115
6.105
6.1
6.105
6.105
6.105
6.105
6.105
6.105
6.12
6.115
6.115
6.115
6.115
6.115
6.115
6.115
6.115
6.115
6.11
6.115
6.115
6.11
6.115
6.115
6.115
6.115
6.115
6.115
6.115
6.125
6.125
6.125
6.125
6.14
6.13
6.135
6.135
6.135
6.125
6.135
6.125
6.12
6.12
6.12
6.125
6.125
6.125
6.135
6.135
6.135
6.135
6.13
6.13
6.13
6.13
6.13
6.125
6.13
6.125
6.135
6.135
6.135
6.135
6.135
6.135
6.135
6.13
6.135
6.145
6.145
6.145
6.145
6.155
6.155
6.155
6.155
6.155
6.155
6.155
6.17
6.17
6.175
6.175
6.175
6.185
6.165
6.165
